Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	1.57623e+006	3	0	0	0	0	0	0	0	0	3	0	
1	1.57623e+006	9	0	0	0	0	0	0	0	6	9	0	
2	1.57622e+006	15	0	0	0	0	0	0	0	6	15	0	
3	1.57621e+006	26	0	0	0	0	0	0	0	11	26	0	
4	1.5762e+006	33	3	0	0	0	0	0	0	10	36	3	
5	1.57619e+006	40	7	2	0	0	0	0	0	13	49	7	
6	1.57617e+006	52	12	3	0	0	0	0	0	18	67	12	
7	1.57615e+006	62	20	6	0	0	0	0	0	21	88	20	
8	1.57612e+006	79	28	8	0	0	0	0	0	27	115	28	
9	1.57609e+006	98	38	11	0	0	0	0	0	32	147	38	
10	1.57605e+006	123	48	15	0	0	0	3	0	43	190	51	
11	1.576e+006	153	59	20	1	0	0	8	0	51	241	67	
12	1.57593e+006	190	75	25	2	0	0	13	0	64	305	88	
13	1.57585e+006	239	91	31	4	0	0	22	0	81	387	112	
14	1.57576e+006	291	116	38	6	0	0	29	0	95	482	145	
15	1.57564e+006	357	146	47	9	0	0	40	0	116	598	184	
16	1.57549e+006	441	180	59	12	0	0	55	0	149	747	232	
17	1.57531e+006	536	227	72	15	1	1	72	0	176	922	295	
18	1.5751e+006	659	278	88	19	2	2	94	0	218	1140	368	
19	1.57483e+006	812	342	109	24	3	3	120	0	269	1410	458	
20	1.5745e+006	991	420	137	30	4	3	156	0	328	1738	570	
21	1.5741e+006	1217	514	167	38	5	4	198	0	401	2139	705	
22	1.5736e+006	1497	629	206	48	6	4	251	0	498	2637	872	
23	1.573e+006	1829	769	254	61	7	5	319	0	601	3238	1078	
24	1.57226e+006	2234	943	313	74	9	5	399	0	734	3972	1329	
25	1.57136e+006	2737	1154	386	92	11	6	496	0	903	4875	1636	
26	1.57026e+006	3335	1416	474	113	13	7	621	0	1096	5972	2016	
27	1.56893e+006	4069	1731	585	138	15	8	768	1	1336	7307	2472	
28	1.56728e+006	4989	2117	715	168	18	9	952	2	1653	8961	3032	
29	1.56527e+006	6091	2589	877	205	22	10	1180	2	2006	10967	3718	
30	1.56282e+006	7444	3161	1073	253	27	13	1455	3	2448	13415	4551	
31	1.55982e+006	9106	3863	1305	310	34	16	1792	3	2998	16413	5571	
32	1.55618e+006	11098	4731	1593	380	42	20	2211	4	3646	20059	6835	
33	1.55175e+006	13516	5791	1938	468	51	23	2715	4	4424	24483	8373	
34	1.54633e+006	16491	7078	2365	571	63	29	3334	5	5423	29906	10246	
35	1.53977e+006	20049	8648	2889	702	77	35	4091	5	6556	36462	12537	
36	1.53181e+006	24365	10563	3524	856	95	44	5015	6	7961	44424	15324	
37	1.52273e+006	29028	12875	4301	1043	117	54	6140	7	9088	53511	18705	
38	1.51241e+006	33920	15706	5240	1271	143	66	7539	8	10315	63826	22857	
39	1.5008e+006	38975	19126	6370	1549	177	82	9232	9	11612	75437	27886	
40	1.48801e+006	43803	23267	7741	1894	215	99	11296	11	12790	88227	33987	
41	1.47419e+006	48532	27830	9268	2316	263	122	13821	13	13816	102043	40947	
42	1.45956e+006	52856	33345	10422	2821	321	151	16901	15	14638	116681	49373	
43	1.4444e+006	56399	39321	11634	3432	389	184	20644	18	15155	131836	58880	
44	1.42913e+006	58885	45464	12856	4186	474	224	25225	21	15275	147111	69363	
45	1.41414e+006	60053	51596	13985	5096	578	271	30762	25	14984	162096	80745	
46	1.39994e+006	59614	57333	14925	6203	703	328	37487	31	14199	176295	92861	
47	1.38484e+006	59557	62649	15676	7420	860	400	45193	38	15098	191393	105440	
48	1.36907e+006	60057	66621	16665	8751	1049	486	53980	46	15776	207169	118069	
49	1.35294e+006	61203	69320	17339	10202	1277	593	63902	56	16131	223299	130524	
50	1.3365e+006	63446	70456	17612	11680	1558	722	74921	68	16442	239741	142384	
51	1.31986e+006	64979	71481	17869	13129	1901	877	86931	83	16631	256372	155021	
52	1.30304e+006	66023	72379	18108	14466	2317	1065	99798	100	16820	273192	168222	
53	1.28625e+006	66690	73175	18288	15661	2792	1282	113262	122	16797	289989	181743	
54	1.2695e+006	66999	74108	18522	16657	3318	1523	126988	148	16751	306740	195505	
55	1.25276e+006	67109	75429	18847	17312	3897	1791	140708	179	16741	323481	209407	
56	1.23597e+006	67073	77545	19352	17589	4523	2079	153967	216	16784	340265	223445	
57	1.21909e+006	67161	78912	19684	17849	5168	2373	168111	266	16885	357150	237500	
58	1.20224e+006	67260	79688	19883	18070	5830	2680	182946	323	16850	374000	251520	
59	1.18547e+006	67283	80151	20031	18272	6465	2970	198167	394	16764	390764	265543	
60	1.16886e+006	67109	80440	20084	18509	7064	3241	213689	478	16609	407373	279644	
61	1.15242e+006	66668	80630	20148	18846	7563	3474	229381	582	16445	423818	293807	
62	1.13619e+006	66047	80640	20168	19380	7928	3647	245176	709	16228	440047	307966	
63	1.12818e+006	57296	80614	20161	19727	8286	3814	261121	854	8014	448060	322057	
64	1.12025e+006	48617	80527	20107	19922	8609	3962	277193	1016	7930	455991	336038	
65	1.11238e+006	40039	80312	20025	20024	8884	4089	293372	1201	7866	463857	349879	
66	1.10508e+006	31109	79863	19919	20092	9098	4182	309673	1401	7299	471156	363539	
67	1.09836e+006	29821	73570	17340	20142	9270	4264	326116	1622	6725	477881	371425	
68	1.08913e+006	31119	67230	14761	20130	9398	4319	342616	1856	9228	487109	379240	
69	1.08076e+006	31615	60888	12205	20123	9510	4374	359035	2096	8362	495472	386992	
70	1.07332e+006	31765	54157	9625	20091	9592	4418	375351	2339	7449	502921	394222	
