Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	512	0	0	0	0	0	0	0	176	512	0	
4	8.39799e+006	735	16	0	0	0	0	0	0	239	751	16	
5	8.39768e+006	883	136	40	0	0	0	0	0	308	1059	136	
6	8.3973e+006	1096	256	80	0	0	0	0	0	373	1432	256	
7	8.39684e+006	1389	388	124	0	0	0	0	0	469	1901	388	
8	8.39624e+006	1748	566	184	0	0	0	0	0	598	2499	566	
9	8.39547e+006	2210	802	256	0	0	0	0	0	770	3269	802	
10	8.39453e+006	2778	1070	346	0	0	0	16	0	942	4210	1086	
11	8.39335e+006	3488	1300	425	31	0	0	145	0	1178	5389	1442	
12	8.39187e+006	4370	1637	526	61	0	0	275	0	1480	6869	1900	
13	8.3901e+006	5368	2084	672	94	0	0	418	0	1768	8637	2484	
14	8.38788e+006	6648	2611	848	139	0	0	611	0	2221	10858	3201	
15	8.38515e+006	8202	3259	1071	202	0	0	857	0	2732	13590	4096	
16	8.38178e+006	10085	4097	1340	278	0	0	1154	0	3364	16954	5235	
17	8.37775e+006	12348	5075	1662	334	17	15	1549	0	4031	20985	6583	
18	8.37274e+006	15136	6270	2090	421	28	20	2050	0	5009	25994	8266	
19	8.36653e+006	18619	7731	2590	540	36	25	2692	0	6215	32209	10358	
20	8.35914e+006	22640	9531	3212	680	49	31	3481	0	7384	39593	12906	
21	8.35012e+006	27635	11670	3926	846	68	40	4475	0	9027	48620	15988	
22	8.33897e+006	33777	14284	4840	1065	88	49	5716	0	11151	59771	19789	
23	8.32524e+006	41287	17604	5968	1309	114	62	7214	0	13726	73496	24511	
24	8.30871e+006	50435	21470	7265	1618	149	78	9091	0	16532	90028	30122	
25	8.28861e+006	61507	26221	8809	1989	192	98	11409	0	20099	110127	37036	
