Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39821e+006	522	0	0	0	0	0	0	0	186	522	0	
4	8.39794e+006	796	0	0	0	0	0	0	0	275	796	0	
5	8.39756e+006	1175	0	0	0	0	0	0	0	379	1175	0	
6	8.39708e+006	1655	0	0	0	0	0	0	0	480	1655	0	
7	8.39641e+006	2306	16	0	0	0	0	0	0	667	2322	16	
8	8.3955e+006	3060	136	40	0	0	0	0	0	914	3236	136	
9	8.39443e+006	3975	256	80	0	0	0	0	0	1075	4311	256	
10	8.39302e+006	5198	380	126	0	0	0	16	0	1409	5719	396	
11	8.39115e+006	6791	464	157	31	0	0	145	0	1868	7588	606	
12	8.38879e+006	8773	634	206	61	0	0	275	0	2361	9948	897	
13	8.38576e+006	11320	856	278	96	0	0	426	0	3027	12975	1264	
14	8.38185e+006	14562	1163	363	149	0	0	647	0	3909	16884	1789	
15	8.37694e+006	18557	1556	505	225	0	0	950	0	4909	21793	2487	
16	8.37067e+006	23755	1999	656	320	0	0	1335	0	6272	28065	3312	
17	8.36264e+006	30380	2549	848	421	17	15	1884	0	8035	36100	4404	
18	8.35242e+006	38731	3274	1077	572	28	20	2636	0	10219	46319	5875	
19	8.3395e+006	49288	4232	1405	745	37	25	3529	0	12918	59236	7688	
20	8.32302e+006	62744	5437	1819	964	53	33	4702	0	16482	75719	10018	
21	8.30226e+006	79591	6933	2363	1254	76	44	6257	0	20756	96475	13000	
22	8.27595e+006	100990	8852	2993	1600	104	57	8244	0	26308	122783	16784	
23	8.24244e+006	128234	11270	3821	2054	141	73	10780	0	33517	156299	21597	
24	8.20038e+006	162259	14364	4852	2636	192	98	14056	0	42059	198358	27793	
25	8.14751e+006	204910	18359	6167	3403	252	126	18138	0	52871	251229	35714	
