Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	518	0	0	0	0	0	0	0	182	518	0	
4	8.39798e+006	740	16	0	0	0	0	0	0	237	756	16	
5	8.39768e+006	885	56	120	0	0	0	0	0	305	1061	56	
6	8.3973e+006	1101	95	241	0	0	0	0	0	376	1437	95	
7	8.39682e+006	1398	139	379	0	0	0	0	0	479	1916	139	
8	8.39622e+006	1763	200	555	0	0	0	0	0	603	2519	200	
9	8.39544e+006	2231	275	785	0	0	0	0	0	773	3292	275	
10	8.39449e+006	2812	352	1069	0	0	0	16	0	956	4248	368	
11	8.39328e+006	3543	430	1310	31	0	0	145	0	1211	5459	511	
12	8.39183e+006	4392	553	1630	61	0	0	275	0	1452	6911	692	
13	8.39004e+006	5407	701	2072	96	0	0	423	0	1788	8699	911	
14	8.38778e+006	6706	881	2612	141	0	0	614	0	2256	10955	1190	
15	8.38506e+006	8220	1106	3292	203	0	0	858	0	2724	13678	1536	
16	8.3817e+006	10128	1388	4086	281	0	0	1156	0	3361	17039	1970	
17	8.3776e+006	12439	1715	5068	341	17	15	1558	0	4099	21138	2481	
18	8.37255e+006	15232	2111	6325	431	28	20	2060	0	5049	26186	3125	
19	8.36631e+006	18751	2596	7791	552	37	25	2703	0	6244	32430	3923	
20	8.35887e+006	22831	3201	9590	690	50	32	3508	0	7441	39870	4906	
21	8.34975e+006	27845	3947	11732	862	70	41	4527	0	9112	48983	6125	
22	8.3385e+006	34051	4824	14451	1076	91	50	5745	0	11255	60237	7580	
23	8.32474e+006	41567	5936	17795	1322	117	64	7260	0	13760	73997	9386	
24	8.30805e+006	50819	7272	21644	1633	151	80	9171	0	16693	90690	11602	
25	8.2877e+006	62055	8877	26427	2000	195	100	11483	0	20348	111038	14280	
