Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	8.39872e+006	8.39872e+006	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	
1	8.39856e+006	8.39856e+006	176	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	176	176	0	0	
2	8.3984e+006	8.3984e+006	336	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	336	336	0	0	
3	8.39822e+006	8.39822e+006	512	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	178	512	514	0	0	
4	8.39805e+006	8.39805e+006	669	674	16	16	0	0	0	0	0	0	0	0	0	0	0	0	172	177	685	690	16	16	
5	8.39785e+006	8.39786e+006	697	709	53	60	116	123	0	0	0	0	0	0	0	0	0	0	186	196	873	885	53	60	
6	8.39764e+006	8.39766e+006	741	756	89	100	236	247	0	0	0	0	0	0	0	0	0	0	201	211	1077	1092	89	100	
7	8.39742e+006	8.39744e+006	782	801	131	145	368	382	0	0	0	0	0	0	0	0	0	0	214	225	1295	1314	131	145	
8	8.39719e+006	8.39721e+006	841	862	173	190	498	514	0	0	0	0	0	0	0	0	0	0	228	242	1528	1550	174	189	
9	8.39693e+006	8.39696e+006	900	927	219	242	639	658	0	0	0	0	0	0	0	0	0	0	245	261	1776	1808	221	240	
10	8.39667e+006	8.3967e+006	953	984	251	277	794	815	0	0	0	0	0	0	16	16	0	0	253	269	2034	2071	270	290	
11	8.39638e+006	8.39642e+006	1015	1050	268	297	834	857	27	35	0	0	0	0	141	149	0	0	276	293	2315	2359	352	374	
12	8.39607e+006	8.39613e+006	1079	1118	283	318	890	916	56	67	0	0	0	0	269	280	0	0	292	310	2611	2665	427	451	
13	8.39577e+006	8.39583e+006	1125	1166	293	337	948	980	88	101	0	0	0	0	412	425	0	0	291	309	2908	2967	511	534	
14	8.39546e+006	8.39553e+006	1169	1213	319	370	1003	1039	119	135	0	0	0	0	552	569	0	0	296	316	3211	3277	609	634	
15	8.39513e+006	8.3952e+006	1214	1257	341	399	1067	1109	155	173	0	0	0	0	705	725	0	0	318	339	3536	3609	713	741	
16	8.39479e+006	8.39487e+006	1244	1287	364	429	1134	1179	198	216	0	0	0	0	867	888	0	0	321	341	3863	3944	814	846	
17	8.39445e+006	8.39454e+006	1284	1332	379	447	1197	1243	210	231	15	19	14	17	1054	1079	0	0	332	353	4201	4290	921	958	
18	8.39409e+006	8.39419e+006	1326	1376	395	469	1247	1298	227	247	25	30	19	22	1262	1288	0	0	337	361	4546	4644	1028	1070	
19	8.39372e+006	8.39383e+006	1366	1416	420	496	1297	1348	241	261	33	40	23	27	1489	1521	0	0	357	380	4910	5017	1144	1192	
20	8.39347e+006	8.39359e+006	1275	1327	426	506	1357	1412	264	285	42	49	26	31	1714	1752	0	0	229	253	5146	5263	1263	1313	
21	8.39323e+006	8.39335e+006	1172	1227	437	522	1400	1459	282	304	53	62	32	38	1963	2009	0	0	229	253	5382	5508	1391	1443	
22	8.39298e+006	8.39311e+006	1066	1122	443	528	1443	1500	297	322	64	75	38	45	2230	2286	0	0	231	256	5622	5756	1518	1572	
23	8.39274e+006	8.39288e+006	937	991	457	545	1496	1554	313	340	78	90	44	51	2496	2558	0	0	228	248	5858	5997	1656	1711	
24	8.3925e+006	8.39264e+006	936	990	438	529	1447	1507	326	355	90	103	49	57	2773	2842	0	0	228	252	6094	6241	1757	1816	
25	8.39226e+006	8.39241e+006	928	984	416	508	1381	1440	338	369	105	118	55	65	3071	3144	0	0	223	245	6322	6480	1862	1924	
26	8.39203e+006	8.3922e+006	910	963	401	492	1310	1367	347	378	121	136	63	74	3370	3453	0	0	212	236	6540	6710	1976	2040	
27	8.39179e+006	8.39197e+006	902	959	378	468	1231	1286	356	387	119	135	54	66	3687	3779	13	16	220	245	6767	6949	2089	2156	
28	8.39157e+006	8.39176e+006	874	932	357	447	1143	1198	361	395	124	141	57	70	4018	4115	17	20	201	224	6974	7166	2200	2271	
29	8.39136e+006	8.39155e+006	851	907	319	416	1040	1100	372	404	135	152	61	74	4360	4463	19	22	199	220	7182	7378	2309	2384	
30	8.39116e+006	8.39136e+006	822	879	317	414	1025	1086	361	392	140	158	63	76	4600	4713	20	24	184	208	7372	7580	2400	2478	
31	8.39096e+006	8.39118e+006	782	838	318	416	1015	1077	349	378	144	163	64	78	4842	4964	23	27	180	204	7560	7776	2492	2577	
32	8.39077e+006	8.39099e+006	756	811	311	407	992	1053	328	356	152	171	68	81	5094	5222	25	31	175	197	7742	7965	2577	2666	
33	8.39058e+006	8.39081e+006	731	787	300	395	976	1034	314	341	155	176	70	84	5336	5468	29	35	175	196	7924	8155	2663	2753	
34	8.3904e+006	8.39064e+006	712	770	287	388	940	1003	298	324	163	184	74	88	5579	5718	31	37	166	189	8096	8338	2747	2840	
35	8.39022e+006	8.39047e+006	696	749	281	382	904	967	271	296	168	190	76	89	5826	5974	36	42	163	184	8266	8515	2829	2926	
36	8.39005e+006	8.3903e+006	681	735	271	370	877	938	267	293	166	185	74	88	6047	6205	40	47	161	182	8434	8689	2906	3006	
37	8.38987e+006	8.39014e+006	665	717	252	352	849	910	268	295	164	184	74	87	6270	6439	44	52	160	177	8598	8862	2981	3084	
38	8.38971e+006	8.38998e+006	650	698	237	336	829	890	267	293	163	182	72	86	6477	6656	48	56	152	170	8756	9026	3051	3159	
39	8.38954e+006	8.38982e+006	640	691	225	324	805	866	261	287	158	178	69	83	6690	6874	52	61	154	175	8916	9195	3120	3232	
40	8.38939e+006	8.38968e+006	616	668	218	314	791	849	245	271	157	177	69	84	6892	7090	55	64	139	157	9059	9348	3184	3299	
41	8.38923e+006	8.38953e+006	602	652	211	301	779	833	236	263	154	174	68	82	7088	7292	60	69	144	163	9210	9504	3251	3370	
42	8.38909e+006	8.38939e+006	585	635	217	306	750	802	222	250	147	166	65	78	7287	7497	65	74	135	153	9351	9651	3322	3444	
43	8.38893e+006	8.38924e+006	570	618	219	308	727	779	209	235	142	162	62	75	7484	7702	68	77	139	157	9496	9803	3391	3519	
44	8.38879e+006	8.3891e+006	562	609	223	312	694	745	202	226	134	154	58	73	7667	7896	72	82	131	149	9632	9947	3461	3594	
45	8.38865e+006	8.38897e+006	548	595	227	315	669	722	192	215	126	144	55	68	7852	8088	77	87	131	149	9769	10090	3532	3667	
46	8.38851e+006	8.38884e+006	537	584	230	316	640	692	190	214	123	139	52	64	8023	8265	80	90	124	141	9898	10225	3598	3737	
47	8.38837e+006	8.38871e+006	523	573	227	315	622	676	186	208	119	134	51	62	8192	8444	83	93	125	146	10029	10365	3660	3800	
48	8.38823e+006	8.38857e+006	520	566	216	307	609	665	185	207	113	129	48	59	8354	8611	87	97	127	143	10162	10503	3719	3865	
49	8.3881e+006	8.38845e+006	510	556	209	296	593	649	180	203	107	123	47	57	8521	8788	90	101	121	138	10288	10636	3777	3925	
50	8.38797e+006	8.38833e+006	504	550	201	286	587	642	173	196	103	119	44	54	8671	8947	94	105	118	136	10411	10767	3833	3983	
51	8.38785e+006	8.38821e+006	490	533	194	283	573	630	166	189	102	117	44	53	8827	9107	97	109	112	128	10528	10889	3891	4044	
52	8.38771e+006	8.38808e+006	487	529	192	279	568	624	161	183	98	113	42	51	8974	9260	100	112	123	140	10657	11023	3949	4104	
53	8.38759e+006	8.38796e+006	478	521	195	279	549	602	156	179	93	107	39	48	9127	9419	102	115	112	131	10775	11148	4006	4166	
54	8.38747e+006	8.38785e+006	466	511	190	272	543	594	152	175	90	105	38	47	9267	9568	105	118	108	124	10889	11267	4058	4219	
55	8.38735e+006	8.38773e+006	466	509	188	267	528	577	149	171	88	104	37	47	9407	9712	107	120	110	126	11004	11388	4110	4270	
56	8.38722e+006	8.38761e+006	456	500	190	266	528	574	146	167	86	102	36	47	9539	9850	109	122	114	130	11123	11512	4164	4328	
57	8.3871e+006	8.38749e+006	457	501	187	263	516	563	145	169	84	100	35	46	9671	9990	111	124	114	132	11244	11638	4217	4385	
58	8.38698e+006	8.38738e+006	461	505	179	257	504	550	148	170	83	100	35	45	9798	10125	114	127	112	128	11361	11761	4270	4440	
