Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	513	0	0	0	0	0	0	0	177	513	0	
4	8.39805e+006	688	0	0	0	0	0	0	0	175	688	0	
5	8.39786e+006	879	0	0	0	0	0	0	0	191	879	0	
6	8.39765e+006	1085	0	0	0	0	0	0	0	206	1085	0	
7	8.39743e+006	1288	16	0	0	0	0	0	0	220	1304	16	
8	8.3972e+006	1362	136	40	0	0	0	0	0	233	1538	136	
9	8.39695e+006	1449	256	80	0	0	0	0	0	247	1785	256	
10	8.3967e+006	1520	373	124	0	0	0	16	0	248	2033	389	
11	8.39644e+006	1612	383	129	31	0	0	145	0	267	2300	525	
12	8.39616e+006	1697	408	135	61	0	0	275	0	276	2576	671	
13	8.39588e+006	1777	429	143	94	0	0	419	0	286	2861	830	
14	8.39559e+006	1840	468	149	127	0	0	560	0	283	3144	1006	
15	8.3953e+006	1895	504	155	164	0	0	715	0	289	3433	1199	
16	8.395e+006	1950	530	170	207	0	0	878	0	302	3735	1385	
17	8.39469e+006	2011	552	176	221	17	15	1066	0	308	4044	1587	
18	8.39439e+006	2047	578	184	238	28	20	1272	0	303	4347	1802	
19	8.39407e+006	2088	607	184	250	36	25	1498	0	317	4664	2024	
20	8.39388e+006	1991	629	200	272	45	28	1716	0	188	4852	2248	
21	8.39368e+006	1911	632	213	288	58	35	1954	0	204	5056	2468	
22	8.39348e+006	1821	640	217	297	70	42	2209	0	199	5254	2708	
23	8.39329e+006	1709	652	222	312	84	47	2466	0	190	5444	2956	
24	8.39312e+006	1570	675	224	321	97	53	2727	0	169	5614	3208	
25	8.39296e+006	1430	685	229	326	111	60	2996	0	163	5777	3446	
26	8.3928e+006	1272	691	237	333	128	68	3274	0	159	5935	3690	
