Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39821e+006	522	0	0	0	0	0	0	0	186	522	0	
4	8.39794e+006	780	16	0	0	0	0	0	0	275	796	16	
5	8.39756e+006	1000	56	120	0	0	0	0	0	379	1176	56	
6	8.39708e+006	1319	95	241	0	0	0	0	0	479	1655	95	
7	8.39641e+006	1801	140	382	0	0	0	0	0	668	2323	140	
8	8.39549e+006	2449	211	586	0	0	0	0	0	923	3245	211	
9	8.39431e+006	3253	304	872	0	0	0	0	0	1183	4428	304	
10	8.3927e+006	4387	409	1230	0	0	0	16	0	1613	6041	425	
11	8.39052e+006	5891	540	1607	31	0	0	145	0	2172	8214	620	
12	8.38766e+006	7830	735	2174	61	0	0	275	0	2862	11075	874	
13	8.38391e+006	10397	982	2925	96	0	0	426	0	3751	14826	1193	
14	8.37895e+006	13745	1324	3922	149	0	0	647	0	4961	19787	1650	
15	8.37239e+006	18130	1782	5256	225	0	0	950	0	6557	26344	2256	
16	8.36374e+006	23916	2362	7059	320	0	0	1335	0	8648	34992	3028	
17	8.35228e+006	31630	3129	9374	421	17	15	1885	0	11464	46456	4060	
18	8.33715e+006	41798	4148	12394	574	28	20	2644	0	15129	61585	5454	
19	8.31721e+006	55178	5498	16417	764	37	25	3627	0	19937	81522	7266	
20	8.29111e+006	72636	7255	21696	1022	53	33	4966	0	26106	107628	9656	
21	8.2568e+006	95481	9599	28643	1368	76	44	6769	0	34309	141937	12857	
22	8.21168e+006	125468	12690	37819	1827	104	57	9144	0	45116	187053	17066	
23	8.15292e+006	164293	16720	49976	2425	140	73	12260	0	58762	245815	22577	
24	8.07592e+006	215187	22018	65823	3216	191	98	16379	0	77000	322815	29828	
25	7.97582e+006	280982	28958	86635	4270	258	129	21815	0	100104	422919	39350	
