Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39821e+006	524	0	0	0	0	0	0	0	188	524	0	
4	8.3979e+006	825	16	0	0	0	0	0	0	317	841	16	
5	8.39745e+006	1106	56	120	0	0	0	0	0	441	1282	56	
6	8.39686e+006	1538	95	241	0	0	0	0	0	592	1874	95	
7	8.39598e+006	2228	141	383	0	0	0	0	0	878	2752	141	
8	8.39474e+006	3151	221	620	0	0	0	0	0	1240	3992	221	
9	8.39301e+006	4448	333	949	0	0	0	0	0	1739	5730	333	
10	8.39056e+006	6300	461	1397	0	0	0	16	0	2444	8174	477	
11	8.38706e+006	8928	648	1928	31	0	0	145	0	3505	11679	728	
12	8.38222e+006	12523	924	2732	61	0	0	275	0	4835	16514	1062	
13	8.37558e+006	17430	1310	3896	96	0	0	427	0	6646	23160	1522	
14	8.36612e+006	24444	1852	5481	156	0	0	685	0	9458	32618	2195	
15	8.35298e+006	34079	2603	7795	249	0	0	1033	0	13140	45759	3125	
16	8.33467e+006	47548	3668	10973	360	0	0	1514	0	18303	64062	4415	
17	8.30898e+006	66602	5120	15288	504	17	15	2230	0	25699	89761	6223	
18	8.27337e+006	92745	7168	21458	711	28	20	3253	0	35602	125363	8765	
19	8.22378e+006	129193	10057	29972	1019	37	25	4674	0	49589	174952	12341	
20	8.15551e+006	179161	14016	41872	1433	56	34	6685	0	68271	243223	17262	
21	8.06096e+006	248016	19558	58524	2018	82	47	9579	0	94555	337778	24178	
22	7.93122e+006	342155	27282	81567	2845	116	63	13553	0	129741	467518	33800	
23	7.75446e+006	469329	38000	113792	3986	167	86	19006	0	176763	644281	47152	
24	7.51589e+006	639619	52769	157836	5563	235	118	26820	0	238561	882842	65638	
25	7.19799e+006	862970	73065	218954	7797	338	164	37624	0	317906	1.20075e+006	91156	
