Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	8.39872e+006	8.39872e+006	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	
1	8.39856e+006	8.39856e+006	176	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	176	176	0	0	
2	8.3984e+006	8.3984e+006	336	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	336	336	0	0	
3	8.39821e+006	8.39822e+006	519	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	188	519	524	0	0	
4	8.39793e+006	8.39795e+006	772	789	16	16	0	0	0	0	0	0	0	0	0	0	0	0	266	283	788	805	16	16	
5	8.39754e+006	8.39758e+006	983	1016	131	140	36	45	0	0	0	0	0	0	0	0	0	0	366	392	1159	1192	131	140	
6	8.39705e+006	8.39711e+006	1289	1348	251	262	74	85	0	0	0	0	0	0	0	0	0	0	461	497	1625	1684	251	262	
7	8.39637e+006	8.39646e+006	1758	1844	388	404	118	134	0	0	0	0	0	0	0	0	0	0	647	689	2279	2366	388	404	
8	8.39543e+006	8.39555e+006	2392	2506	587	612	188	206	0	0	0	0	0	0	0	0	0	0	896	949	3184	3307	589	610	
9	8.39422e+006	8.3944e+006	3176	3329	870	911	274	297	0	0	0	0	0	0	0	0	0	0	1147	1219	4341	4516	875	906	
10	8.39257e+006	8.39282e+006	4285	4488	1202	1268	389	418	0	0	0	0	0	0	16	16	0	0	1570	1657	5918	6165	1226	1276	
11	8.39036e+006	8.39069e+006	5762	6021	1580	1674	502	537	27	35	0	0	0	0	141	149	0	0	2117	2227	8048	8380	1734	1805	
12	8.38743e+006	8.38789e+006	7655	8005	2130	2262	689	737	56	67	0	0	0	0	269	280	0	0	2784	2939	10844	11306	2411	2508	
13	8.3836e+006	8.38422e+006	10166	10628	2850	3038	929	996	89	103	0	0	0	0	418	433	0	0	3657	3844	14514	15137	3288	3416	
14	8.37853e+006	8.37937e+006	13444	14047	3831	4083	1248	1328	140	158	0	0	0	0	637	657	0	0	4844	5078	19369	20204	4490	4676	
15	8.37182e+006	8.37296e+006	17720	18540	5140	5466	1685	1784	215	235	0	0	0	0	934	967	0	0	6395	6719	25776	26912	6110	6361	
16	8.36297e+006	8.36452e+006	23365	24468	6852	7289	2288	2412	308	332	0	0	0	0	1308	1361	0	0	8430	8866	34217	35766	8208	8559	
17	8.35125e+006	8.35331e+006	30903	32357	9073	9646	3065	3222	406	436	15	19	14	17	1847	1922	0	0	11192	11736	45427	47484	10977	11453	
18	8.33578e+006	8.33852e+006	40836	42760	12009	12762	4052	4259	554	594	25	30	19	22	2590	2697	0	0	14776	15482	60216	62953	14679	15310	
19	8.3154e+006	8.31902e+006	53926	56431	15882	16891	5400	5659	741	788	34	40	23	27	3550	3704	0	0	19482	20393	79712	83333	19505	20366	
20	8.28871e+006	8.29351e+006	71000	74272	20957	22317	7143	7484	993	1052	49	58	30	36	4860	5072	0	0	25508	26703	105230	110026	25888	27067	
21	8.25362e+006	8.25998e+006	93319	97643	27702	29506	9410	9866	1332	1404	71	81	40	47	6626	6912	0	0	33512	35106	138755	145118	34397	35950	
22	8.20749e+006	8.21588e+006	122634	128303	36619	38992	12412	12996	1780	1874	98	110	52	61	8946	9342	0	0	44092	46140	182860	191246	45589	47667	
23	8.14739e+006	8.15845e+006	160565	168021	48405	51520	16353	17115	2365	2485	132	148	67	78	11997	12524	0	0	57414	60110	240287	251342	60386	63138	
24	8.0687e+006	8.08314e+006	210355	220019	63785	67887	21513	22497	3139	3294	182	201	91	104	16026	16731	0	0	75296	78703	315596	330033	79767	83424	
25	7.96646e+006	7.98517e+006	274798	287167	83972	89386	28256	29571	4162	4379	246	270	120	137	21343	22287	0	0	97954	102254	413565	432273	105227	110066	
26	7.83429e+006	7.85861e+006	357256	373208	110540	117609	37141	38833	5497	5790	333	363	159	179	28365	29636	0	0	126550	132182	540128	564442	138732	145145	
27	7.66441e+006	7.6956e+006	462844	482992	144905	154195	48699	50920	7273	7659	434	468	195	219	37684	39363	13	16	162997	169899	703141	734324	182356	190808	
28	7.44794e+006	7.48747e+006	595662	620775	189903	201986	63818	66753	9590	10078	590	633	267	295	49996	52245	17	20	208116	216486	911268	950798	239558	250548	
29	7.1747e+006	7.22406e+006	761099	791777	248229	263810	83481	87275	12662	13280	787	841	358	391	66221	69212	19	22	263387	273260	1.17467e+006	1.22404e+006	313934	328149	
30	6.83534e+006	6.89646e+006	962139	998966	323380	343543	108717	113674	16688	17489	1041	1107	476	515	87457	91427	21	25	327584	339376	1.50228e+006	1.56339e+006	410106	428545	
31	6.42033e+006	6.49441e+006	1.20117e+006	1.2441e+006	419754	445398	141046	147393	21937	22971	1373	1461	631	678	115396	120676	26	33	402030	415033	1.90433e+006	1.97841e+006	534016	557616	
32	5.92505e+006	6.01233e+006	1.47511e+006	1.52292e+006	541763	573935	182145	190119	28883	30238	1823	1940	849	911	152096	159050	34	41	482044	495311	2.3864e+006	2.47369e+006	692156	722108	
33	5.35077e+006	5.45058e+006	1.77345e+006	1.82396e+006	695251	734809	233627	243398	37914	39683	2421	2569	1132	1209	199886	209064	42	51	561709	574323	2.94816e+006	3.04796e+006	892556	930002	
34	4.70732e+006	4.81739e+006	2.079e+006	2.12808e+006	883270	931457	296731	308587	49730	52023	3176	3364	1474	1570	262605	274610	55	65	633132	643502	3.58135e+006	3.69141e+006	1.14188e+006	1.18826e+006	
35	4.01439e+006	4.13014e+006	2.36415e+006	2.40605e+006	1.11032e+006	1.16748e+006	372528	386576	64983	67965	4193	4431	1951	2064	344288	359830	69	79	687103	693078	4.26859e+006	4.38434e+006	1.44832e+006	1.50465e+006	
36	3.306e+006	3.42149e+006	2.59059e+006	2.6193e+006	1.376e+006	1.441e+006	461319	477205	84603	88457	5555	5844	2579	2719	449847	470070	90	103	707397	709648	4.97725e+006	5.09274e+006	1.81619e+006	1.88269e+006	
37	2.62219e+006	2.73055e+006	2.7191e+006	2.7295e+006	1.67423e+006	1.74505e+006	561057	578322	109789	114648	7306	7675	3400	3572	585896	611901	117	133	683634	691110	5.66819e+006	5.77654e+006	2.2454e+006	2.3216e+006	
38	2.00032e+006	2.0957e+006	2.7063e+006	2.7224e+006	1.99275e+006	2.06557e+006	667345	685032	141602	147718	9595	10074	4437	4658	759879	792863	160	177	621790	634935	6.30304e+006	6.39842e+006	2.73019e+006	2.81457e+006	
39	1.47109e+006	1.54974e+006	2.54301e+006	2.5807e+006	2.31092e+006	2.37951e+006	773584	790211	181628	189102	12643	13264	5817	6110	980157	1.02148e+006	212	235	529182	546014	6.849e+006	6.92765e+006	3.25805e+006	3.34725e+006	
40	1.04897e+006	1.11001e+006	2.25688e+006	2.31164e+006	2.59824e+006	2.6546e+006	868941	882537	230603	239785	16602	17389	7652	8016	1.25477e+006	1.30595e+006	276	301	422093	439761	7.28873e+006	7.34977e+006	3.80542e+006	3.89504e+006	
41	731913	776527	1.89019e+006	1.95411e+006	2.81757e+006	2.85362e+006	941095	949703	289682	300527	21720	22746	9999	10469	1.59253e+006	1.65478e+006	362	395	317032	333499	7.62221e+006	7.66682e+006	4.34332e+006	4.42829e+006	
42	505850	537059	1.49442e+006	1.55869e+006	2.96555e+006	2.9774e+006	947438	950970	359016	371374	28322	29631	13002	13617	1.99855e+006	2.07221e+006	476	519	226049	239482	7.86168e+006	7.89289e+006	4.87457e+006	4.94974e+006	
43	351129	372179	1.11993e+006	1.17759e+006	2.96391e+006	2.98705e+006	912433	917134	436750	450243	36786	38435	16873	17647	2.47394e+006	2.55864e+006	639	690	154708	164892	8.02656e+006	8.04761e+006	5.33874e+006	5.4012e+006	
44	248215	262044	800736	847977	2.81619e+006	2.86691e+006	836167	846478	519490	533368	47571	49693	21882	22879	3.0134e+006	3.10751e+006	827	890	102905	110146	8.13669e+006	8.15052e+006	5.72157e+006	5.77041e+006	
45	180929	190013	550973	586525	2.54796e+006	2.62098e+006	726166	740991	601638	614787	61264	63891	28163	29396	3.60454e+006	3.70457e+006	1087	1163	67277	72039	8.20872e+006	8.21781e+006	6.02159e+006	6.05749e+006	
