Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	518	0	0	0	0	0	0	0	182	518	0	
4	8.39798e+006	740	16	0	0	0	0	0	0	237	756	16	
5	8.39768e+006	885	136	40	0	0	0	0	0	305	1061	136	
6	8.3973e+006	1101	256	80	0	0	0	0	0	376	1437	256	
7	8.39682e+006	1398	393	125	0	0	0	0	0	479	1916	393	
8	8.39622e+006	1763	569	186	0	0	0	0	0	603	2519	569	
9	8.39544e+006	2231	803	258	0	0	0	0	0	773	3292	803	
10	8.39449e+006	2812	1074	347	0	0	0	16	0	956	4248	1090	
11	8.39328e+006	3543	1313	427	31	0	0	145	0	1211	5459	1455	
12	8.39183e+006	4392	1652	530	61	0	0	275	0	1452	6911	1916	
13	8.39004e+006	5407	2097	677	96	0	0	423	0	1788	8699	2502	
14	8.38778e+006	6706	2637	856	141	0	0	614	0	2256	10955	3230	
15	8.38506e+006	8220	3311	1087	203	0	0	858	0	2724	13678	4151	
16	8.3817e+006	10128	4125	1350	281	0	0	1156	0	3361	17039	5268	
17	8.3776e+006	12439	5104	1678	341	17	15	1558	0	4099	21138	6628	
18	8.37255e+006	15232	6320	2115	431	28	20	2060	0	5049	26186	8336	
19	8.36631e+006	18751	7785	2601	552	37	25	2703	0	6244	32430	10431	
20	8.35887e+006	22831	9569	3222	690	50	32	3508	0	7441	39870	12974	
21	8.34975e+006	27845	11732	3947	862	70	41	4527	0	9112	48983	16106	
22	8.3385e+006	34051	14392	4883	1076	91	50	5745	0	11255	60237	19928	
23	8.32474e+006	41567	17722	6009	1322	117	64	7260	0	13760	73997	24672	
24	8.30805e+006	50819	21618	7298	1633	151	80	9171	0	16693	90690	30339	
25	8.2877e+006	62055	26422	8882	2000	195	100	11483	0	20348	111038	37308	
