Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39821e+006	522	0	0	0	0	0	0	0	186	522	0	
4	8.39794e+006	780	16	0	0	0	0	0	0	275	796	16	
5	8.39756e+006	1000	136	40	0	0	0	0	0	379	1176	136	
6	8.39708e+006	1319	256	80	0	0	0	0	0	479	1655	256	
7	8.39641e+006	1801	396	126	0	0	0	0	0	668	2323	396	
8	8.39549e+006	2449	599	197	0	0	0	0	0	923	3245	599	
9	8.39431e+006	3253	890	285	0	0	0	0	0	1183	4428	890	
10	8.3927e+006	4387	1235	404	0	0	0	16	0	1613	6041	1251	
11	8.39052e+006	5891	1627	520	31	0	0	145	0	2172	8214	1769	
12	8.38766e+006	7830	2196	713	61	0	0	275	0	2862	11075	2460	
13	8.38391e+006	10397	2944	963	96	0	0	426	0	3751	14826	3352	
14	8.37895e+006	13745	3957	1288	149	0	0	647	0	4961	19787	4583	
15	8.37239e+006	18130	5303	1735	225	0	0	950	0	6557	26344	6235	
16	8.36374e+006	23916	7071	2350	320	0	0	1335	0	8648	34992	8384	
17	8.35228e+006	31630	9360	3144	421	17	15	1885	0	11464	46456	11215	
18	8.33715e+006	41798	12386	4156	574	28	20	2644	0	15129	61585	14994	
19	8.31721e+006	55178	16386	5529	764	37	25	3627	0	19937	81522	19936	
20	8.29111e+006	72636	21637	7313	1022	53	33	4966	0	26106	107628	26477	
21	8.2568e+006	95481	28604	9638	1368	76	44	6769	0	34309	141937	35173	
22	8.21168e+006	125468	37806	12704	1827	104	57	9144	0	45116	187053	46628	
23	8.15292e+006	164293	49962	16734	2425	140	73	12260	0	58762	245815	61762	
24	8.07592e+006	215187	65836	22005	3216	191	98	16379	0	77000	322815	81596	
25	7.97582e+006	280982	86679	28914	4270	258	129	21815	0	100104	422919	107647	
