Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	1.57623e+006	3	0	0	0	0	0	0	0	0	3	0	
1	1.57623e+006	9	0	0	0	0	0	0	0	6	9	0	
2	1.57622e+006	15	0	0	0	0	0	0	0	6	15	0	
3	1.57621e+006	25	0	0	0	0	0	0	0	10	25	0	
4	1.5762e+006	30	3	0	0	0	0	0	0	8	33	3	
5	1.57619e+006	33	7	2	0	0	0	0	0	10	42	7	
6	1.57618e+006	39	12	3	0	0	0	0	0	12	54	12	
7	1.57617e+006	43	19	5	0	0	0	0	0	13	67	19	
8	1.57615e+006	50	25	7	0	0	0	0	0	16	83	25	
9	1.57614e+006	58	33	10	0	0	0	0	0	17	100	33	
10	1.57612e+006	66	38	13	0	0	0	3	0	20	120	41	
11	1.57609e+006	75	44	14	1	0	0	8	0	22	143	52	
12	1.57607e+006	83	51	17	2	0	0	13	0	23	166	64	
13	1.57604e+006	94	57	19	4	0	0	21	0	28	194	77	
14	1.57601e+006	104	66	22	5	0	0	27	0	30	224	92	
15	1.57598e+006	113	75	25	7	0	0	35	0	32	256	109	
16	1.57594e+006	129	84	28	10	0	0	44	0	39	295	126	
17	1.5759e+006	141	95	31	11	1	1	55	0	41	335	148	
18	1.57585e+006	158	107	35	13	2	2	68	0	46	382	171	
19	1.5758e+006	177	119	37	15	3	3	82	0	52	433	197	
20	1.57575e+006	193	132	42	18	4	3	99	0	54	488	227	
21	1.57569e+006	214	146	46	20	4	3	118	0	61	549	259	
22	1.57562e+006	233	164	51	22	5	4	138	0	65	614	295	
23	1.57555e+006	251	182	57	26	6	4	162	0	70	685	337	
24	1.57547e+006	281	201	63	29	7	4	188	0	84	769	379	
25	1.57538e+006	306	222	71	33	8	5	216	0	86	855	426	
26	1.57529e+006	334	241	78	36	9	6	249	0	93	949	476	
27	1.57518e+006	368	263	86	40	9	5	285	1	104	1053	531	
28	1.57507e+006	400	290	97	45	10	5	325	2	115	1169	596	
29	1.57494e+006	437	316	106	50	11	6	370	2	123	1292	664	
30	1.57481e+006	479	346	116	54	12	6	418	3	136	1427	737	
31	1.57467e+006	517	378	126	60	13	7	473	3	143	1570	821	
32	1.57451e+006	559	417	137	65	15	7	531	3	158	1728	912	
33	1.57433e+006	610	457	150	71	17	8	594	4	174	1902	1008	
34	1.57414e+006	664	496	163	78	19	9	668	4	190	2092	1114	
35	1.57394e+006	724	537	178	86	21	10	745	4	202	2294	1225	
36	1.57372e+006	788	586	193	93	23	11	829	5	222	2516	1348	
37	1.57348e+006	859	636	212	102	25	12	921	5	245	2761	1482	
38	1.57321e+006	930	690	233	111	28	13	1024	5	261	3022	1628	
39	1.57293e+006	1008	749	253	122	30	14	1134	6	280	3302	1785	
40	1.57262e+006	1097	813	276	130	34	15	1258	6	311	3612	1956	
41	1.57229e+006	1186	889	302	143	37	17	1384	7	334	3947	2146	
42	1.57193e+006	1286	978	316	157	40	18	1524	7	361	4308	2360	
43	1.57154e+006	1399	1072	328	170	44	20	1679	8	393	4701	2592	
44	1.57111e+006	1516	1181	340	185	47	21	1850	9	428	5129	2850	
45	1.57064e+006	1646	1297	356	198	52	23	2033	10	464	5593	3126	
46	1.57014e+006	1787	1418	374	217	57	26	2231	11	502	6095	3423	
47	1.5696e+006	1937	1547	393	236	63	28	2450	12	543	6638	3748	
48	1.56901e+006	2099	1680	427	257	68	31	2683	13	589	7228	4098	
49	1.56837e+006	2274	1828	463	279	75	34	2933	14	639	7867	4481	
50	1.56767e+006	2467	1978	505	302	81	37	3213	16	695	8562	4892	
51	1.56692e+006	2674	2144	547	332	87	40	3511	17	750	9312	5339	
52	1.56611e+006	2902	2330	589	359	94	44	3837	19	818	10130	5827	
53	1.56522e+006	3152	2528	638	391	102	48	4187	21	889	11018	6354	
54	1.56426e+006	3417	2747	687	423	112	52	4570	22	961	11979	6929	
55	1.56322e+006	3704	2973	746	463	122	56	4984	25	1037	13016	7547	
56	1.56209e+006	4015	3229	806	502	133	62	5433	27	1129	14145	8223	
57	1.56087e+006	4346	3507	873	544	142	66	5923	30	1219	15364	8958	
58	1.55956e+006	4702	3806	946	590	154	72	6451	32	1317	16681	9753	
59	1.55812e+006	5099	4126	1024	636	168	78	7028	35	1434	18115	10608	
60	1.55657e+006	5523	4467	1116	691	182	85	7650	38	1553	19668	11536	
61	1.5549e+006	5976	4845	1208	743	201	95	8328	40	1672	21340	12542	
62	1.55309e+006	6468	5242	1310	807	219	104	9059	43	1809	23149	13627	
63	1.55113e+006	6989	5677	1420	874	235	112	9862	48	1956	25105	14810	
64	1.549e+006	7568	6146	1543	950	253	120	10724	52	2132	27236	16088	
65	1.5467e+006	8193	6655	1669	1032	273	130	11654	57	2296	29533	17467	
66	1.54423e+006	8856	7202	1802	1116	296	141	12671	62	2472	32005	18958	
67	1.54156e+006	9575	7987	1753	1217	321	152	13760	67	2675	34680	20769	
68	1.53867e+006	10329	8849	1706	1317	346	162	14944	73	2885	37565	22737	
69	1.53555e+006	11149	9769	1648	1430	376	176	16230	80	3117	40682	24861	
70	1.53221e+006	12018	10755	1582	1549	408	190	17623	87	3341	44023	27149	
71	1.52859e+006	12971	11822	1518	1671	442	204	19133	94	3627	47650	29621	
72	1.52468e+006	13991	12973	1443	1810	477	221	20760	102	3905	51556	32292	
73	1.52046e+006	15093	14019	1558	1949	522	239	22523	111	4219	55775	35137	
74	1.51594e+006	16276	15118	1668	2113	567	261	24438	119	4525	60299	38195	
75	1.51105e+006	17535	16313	1804	2282	617	284	26504	129	4886	65186	41502	
