Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	1.57623e+006	1.57623e+006	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	
1	1.57623e+006	1.57623e+006	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	9	0	0	
2	1.57622e+006	1.57622e+006	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	15	15	0	0	
3	1.57621e+006	1.57621e+006	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	24	24	0	0	
4	1.57621e+006	1.57621e+006	27	28	3	3	0	0	0	0	0	0	0	0	0	0	0	0	6	7	30	31	3	3	
5	1.5762e+006	1.5762e+006	28	29	7	8	1	2	0	0	0	0	0	0	0	0	0	0	7	7	37	38	7	8	
6	1.57619e+006	1.57619e+006	29	30	11	12	3	4	0	0	0	0	0	0	0	0	0	0	7	7	44	45	11	12	
7	1.57618e+006	1.57619e+006	27	28	18	19	5	6	0	0	0	0	0	0	0	0	0	0	7	8	51	52	18	19	
8	1.57618e+006	1.57618e+006	28	29	23	24	6	8	0	0	0	0	0	0	0	0	0	0	7	8	58	60	23	24	
9	1.57617e+006	1.57617e+006	29	31	28	30	8	10	0	0	0	0	0	0	0	0	0	0	8	9	66	68	28	30	
10	1.57616e+006	1.57616e+006	31	33	30	32	9	11	0	0	0	0	0	0	3	3	0	0	8	9	75	77	33	35	
11	1.57615e+006	1.57615e+006	31	33	31	33	10	11	1	1	0	0	0	0	8	8	0	0	8	9	83	85	39	41	
