Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	1.57623e+006	1.57623e+006	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	
1	1.57623e+006	1.57623e+006	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	9	0	0	
2	1.57622e+006	1.57622e+006	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	15	15	0	0	
3	1.57621e+006	1.57621e+006	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	24	25	0	0	
4	1.5762e+006	1.5762e+006	29	30	3	3	0	0	0	0	0	0	0	0	0	0	0	0	7	8	32	33	3	3	
5	1.57619e+006	1.5762e+006	32	34	7	8	1	2	0	0	0	0	0	0	0	0	0	0	9	10	41	43	7	8	
6	1.57618e+006	1.57618e+006	38	40	11	12	3	4	0	0	0	0	0	0	0	0	0	0	11	13	53	55	11	12	
7	1.57617e+006	1.57617e+006	41	44	18	20	5	6	0	0	0	0	0	0	0	0	0	0	12	14	66	69	18	20	
8	1.57615e+006	1.57616e+006	48	52	24	26	7	8	0	0	0	0	0	0	0	0	0	0	14	17	81	85	24	26	
9	1.57613e+006	1.57614e+006	56	60	31	34	9	11	0	0	0	0	0	0	0	0	0	0	16	18	98	103	31	34	
10	1.57611e+006	1.57612e+006	64	69	37	40	12	14	0	0	0	0	0	0	3	3	0	0	19	22	117	124	40	43	
11	1.57609e+006	1.5761e+006	72	78	42	46	13	16	1	1	0	0	0	0	8	8	0	0	21	24	138	147	50	53	
