Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	513	0	0	0	0	0	0	0	177	513	0	
4	8.39804e+006	680	16	0	0	0	0	0	0	183	696	16	
5	8.39784e+006	725	136	40	0	0	0	0	0	205	901	136	
6	8.39761e+006	793	256	80	0	0	0	0	0	228	1129	256	
7	8.39736e+006	867	389	124	0	0	0	0	0	251	1380	389	
8	8.39708e+006	957	526	170	0	0	0	0	0	273	1653	526	
9	8.39679e+006	1048	681	220	0	0	0	0	0	296	1949	681	
10	8.39645e+006	1154	837	276	0	0	0	16	0	334	2283	853	
11	8.39609e+006	1267	909	295	31	0	0	145	0	364	2647	1051	
12	8.39571e+006	1374	996	322	61	0	0	275	0	380	3027	1260	
13	8.3953e+006	1484	1086	350	95	0	0	419	0	406	3434	1487	
14	8.39487e+006	1580	1207	380	129	0	0	567	0	430	3863	1752	
15	8.39441e+006	1678	1326	419	172	0	0	729	0	461	4324	2040	
16	8.39393e+006	1778	1439	460	216	0	0	913	0	481	4805	2332	
17	8.39345e+006	1855	1551	503	236	17	15	1127	0	483	5288	2646	
18	8.39293e+006	1946	1663	547	259	28	20	1367	0	521	5809	2976	
19	8.39238e+006	2030	1788	587	285	36	25	1627	0	545	6354	3340	
20	8.39192e+006	2014	1886	636	319	46	29	1918	0	465	6819	3707	
21	8.39144e+006	2008	1977	665	348	60	37	2239	0	477	7296	4100	
22	8.39095e+006	1980	2089	693	380	72	43	2575	0	494	7789	4524	
23	8.39043e+006	1956	2193	728	409	86	49	2939	0	520	8310	4953	
24	8.38991e+006	2009	2225	731	435	102	56	3326	0	518	8828	5322	
25	8.38937e+006	2071	2237	734	467	120	64	3738	0	539	9367	5705	
26	8.38886e+006	2089	2256	728	489	138	71	4179	0	511	9878	6107	
