Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39842e+006	320	0	0	0	0	0	0	0	0	320	0	
1	8.39835e+006	384	0	0	0	0	0	0	0	64	384	0	
2	8.39829e+006	448	0	0	0	0	0	0	0	64	448	0	
3	8.39816e+006	578	0	0	0	0	0	0	0	130	578	0	
4	8.39803e+006	382	244	76	0	0	0	0	0	124	702	244	
5	8.3979e+006	451	292	92	0	0	0	0	0	134	835	292	
6	8.39774e+006	546	340	108	0	0	0	0	0	159	994	340	
7	8.39757e+006	587	438	140	0	0	0	0	0	171	1165	438	
8	8.39738e+006	659	530	172	0	0	0	0	0	196	1361	530	
9	8.39715e+006	755	630	205	0	0	0	0	0	229	1590	630	
10	8.39689e+006	850	507	167	55	0	0	265	0	254	1844	760	
11	8.39665e+006	918	588	193	69	0	0	315	0	239	2083	892	
12	8.39639e+006	990	692	221	82	0	0	366	0	268	2351	1045	
13	8.39609e+006	1058	766	246	108	0	0	470	0	297	2648	1221	
14	8.39577e+006	1121	863	279	133	0	0	569	0	316	2965	1416	
15	8.39541e+006	1240	949	298	160	0	0	676	0	358	3322	1611	
16	8.39505e+006	1336	1032	324	137	26	20	831	0	364	3687	1820	
17	8.39467e+006	1417	1128	355	160	30	22	975	0	379	4065	2052	
18	8.39425e+006	1518	1213	390	185	34	23	1142	0	417	4482	2297	
19	8.3938e+006	1613	1306	426	202	40	27	1348	0	453	4935	2570	
20	8.39337e+006	1678	1389	454	227	48	31	1568	0	429	5364	2853	
21	8.39292e+006	1754	1488	495	248	55	34	1780	0	455	5819	3147	
22	8.39242e+006	1836	1596	536	269	64	38	2018	0	500	6319	3475	
23	8.39189e+006	1908	1710	577	290	75	43	2283	0	524	6843	3833	
24	8.39135e+006	2025	1796	604	317	85	48	2562	0	546	7389	4180	
25	8.39077e+006	2149	1878	619	344	99	54	2880	0	579	7968	4548	
