Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39842e+006	320	0	0	0	0	0	0	0	0	320	0	
1	8.39835e+006	384	0	0	0	0	0	0	0	64	384	0	
2	8.39829e+006	448	0	0	0	0	0	0	0	64	448	0	
3	8.39809e+006	651	0	0	0	0	0	0	0	203	651	0	
4	8.39787e+006	543	244	76	0	0	0	0	0	212	863	244	
5	8.39764e+006	711	292	92	0	0	0	0	0	232	1095	292	
6	8.39732e+006	969	340	108	0	0	0	0	0	321	1417	340	
7	8.39691e+006	1180	492	159	0	0	0	0	0	414	1830	492	
8	8.39639e+006	1478	651	212	0	0	0	0	0	511	2342	651	
9	8.39573e+006	1913	828	267	0	0	0	0	0	667	3008	828	
10	8.39493e+006	2393	832	265	55	0	0	265	0	802	3810	1085	
11	8.39402e+006	2891	1091	356	69	0	0	315	0	911	4721	1394	
12	8.39286e+006	3536	1440	454	82	0	0	366	0	1156	5878	1793	
13	8.39139e+006	4336	1784	573	121	0	0	530	0	1467	7345	2296	
14	8.38961e+006	5317	2225	722	161	0	0	702	0	1782	9127	2908	
15	8.38744e+006	6578	2733	892	208	0	0	887	0	2173	11300	3601	
16	8.38472e+006	8134	3357	1104	216	26	20	1174	0	2712	14012	4487	
17	8.38145e+006	9943	4152	1363	280	30	22	1520	0	3276	17288	5606	
18	8.37747e+006	12143	5090	1695	368	34	23	1940	0	3983	21270	6966	
19	8.37253e+006	14906	6216	2075	461	44	28	2503	0	4935	26205	8636	
20	8.36656e+006	18166	7651	2551	575	57	35	3177	0	5973	32178	10712	
21	8.35928e+006	22172	9402	3165	704	71	41	3947	0	7282	39460	13196	
22	8.35039e+006	27073	11510	3883	859	88	48	4930	0	8884	48344	16224	
23	8.33941e+006	33120	14088	4773	1067	110	60	6168	0	10982	59325	19963	
24	8.32605e+006	40509	17210	5841	1300	140	75	7686	0	13362	72687	24495	
