Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	542363	1	0	0	0	0	0	0	0	0	1	0	
1	542360	4	0	0	0	0	0	0	0	3	4	0	
2	542357	7	0	0	0	0	0	0	0	3	7	0	
3	542353	11	0	0	0	0	0	0	0	4	11	0	
4	542348	15	1	0	0	0	0	0	0	5	16	1	
5	542342	18	3	1	0	0	0	0	0	6	22	3	
6	542334	23	5	2	0	0	0	0	0	8	30	5	
7	542324	29	9	3	0	0	0	0	0	10	40	9	
8	542312	36	12	4	0	0	0	0	0	12	52	12	
9	542297	45	17	5	0	0	0	0	0	16	67	17	
10	542277	57	22	7	0	0	0	1	0	20	87	23	
11	542253	71	27	9	1	0	0	3	0	24	111	30	
12	542223	90	33	11	1	0	0	6	0	31	142	39	
13	542185	112	42	14	2	0	0	9	0	38	179	51	
14	542141	136	54	17	3	0	0	13	0	44	223	67	
15	542085	168	67	22	4	0	0	18	0	56	279	85	
16	542018	205	85	27	5	0	0	25	0	67	346	108	
17	541936	249	106	34	7	1	1	33	0	82	428	137	
18	541834	306	130	42	8	1	1	42	0	101	530	170	
19	541709	376	160	52	10	1	1	56	0	125	655	213	
20	541559	459	195	64	13	1	1	72	0	150	805	264	
21	541373	563	239	78	17	2	1	92	0	186	991	327	
22	541145	689	292	97	21	2	1	118	0	227	1219	404	
23	540888	821	357	119	26	3	2	150	0	257	1476	501	
24	540597	962	436	146	32	3	2	188	0	291	1767	615	
25	540271	1102	533	179	40	4	2	235	0	326	2093	756	
26	539914	1231	653	219	49	5	3	292	0	357	2450	930	
27	539529	1359	783	265	60	6	3	362	1	385	2835	1126	
28	539129	1468	924	314	74	7	3	448	1	400	3235	1347	
29	538724	1546	1074	365	90	9	4	555	1	405	3640	1596	
30	538327	1587	1229	416	110	11	5	683	1	397	4037	1870	
31	537958	1571	1379	464	135	13	6	842	1	369	4406	2168	
32	537628	1501	1510	507	166	17	8	1035	1	330	4736	2479	
33	537356	1368	1621	542	199	21	10	1255	1	271	5008	2795	
34	537161	1166	1703	567	235	26	12	1505	2	195	5203	3107	
35	537050	908	1736	577	274	32	15	1786	2	111	5314	3399	
36	536808	820	1716	571	313	39	18	2096	2	242	5556	3664	
37	536578	778	1631	542	351	48	22	2434	2	230	5786	3887	
38	536373	788	1476	492	384	59	27	2789	3	205	5991	4052	
39	536181	870	1255	419	412	70	33	3154	3	192	6183	4154	
40	536003	805	1139	380	431	84	39	3519	4	178	6361	4354	
41	535840	738	1035	345	440	99	46	3863	4	163	6524	4545	
42	535694	679	952	303	436	114	53	4182	5	146	6670	4726	
43	535560	620	901	275	414	130	61	4458	6	133	6804	4891	
44	535433	569	897	262	375	145	68	4676	8	127	6931	5042	
45	535311	529	944	267	319	160	75	4825	9	123	7053	5177	
46	535187	507	878	236	291	173	81	5082	11	123	7177	5304	
47	535075	486	812	206	264	182	85	5326	13	113	7289	5421	
48	534971	463	749	191	239	187	88	5548	16	104	7393	5531	
49	534873	438	694	176	224	188	88	5752	19	98	7491	5636	
50	534779	408	650	166	221	184	85	5934	23	94	7585	5741	
51	534694	381	610	155	230	171	79	6096	27	85	7670	5837	
52	534613	358	578	145	212	165	76	6261	32	81	7751	5927	
53	534535	338	550	138	193	157	73	6416	37	78	7829	6010	
54	534463	316	523	131	178	147	68	6564	41	71	7901	6090	
55	534394	299	493	124	166	136	63	6706	46	69	7970	6162	
56	534330	283	460	115	155	125	58	6846	51	65	8034	6232	
57	534269	266	432	108	146	113	53	6973	56	61	8095	6300	
58	534212	251	406	102	138	104	48	7091	60	57	8152	6361	
59	534159	236	383	95	131	97	45	7200	64	53	8205	6420	
60	534108	221	360	89	124	92	43	7301	67	50	8256	6475	
61	534061	208	341	84	117	93	43	7392	68	48	8303	6527	
62	534016	196	322	78	110	87	40	7484	71	45	8348	6576	
63	533973	186	302	74	102	81	38	7572	74	43	8391	6622	
64	533933	176	285	70	96	76	36	7652	76	40	8431	6665	
65	533895	166	267	66	91	71	33	7729	79	38	8469	6705	
66	533860	156	251	63	86	66	31	7801	81	35	8504	6744	
67	533825	147	241	55	81	63	29	7868	83	34	8539	6784	
68	533793	140	231	48	76	59	27	7932	85	33	8571	6822	
69	533763	132	223	41	71	56	26	7991	87	30	8601	6858	
70	533735	125	214	34	68	53	24	8047	89	28	8629	6892	
71	533708	117	208	28	63	50	23	8100	90	26	8656	6925	
72	533670	123	201	22	59	47	22	8151	92	39	8694	6957	
73	533634	129	190	21	56	43	20	8199	93	36	8730	6985	
74	533600	135	178	20	53	41	19	8244	94	34	8764	7010	
75	533566	142	168	18	50	38	18	8285	96	33	8798	7035	
76	533533	137	171	19	47	35	16	8325	97	33	8831	7070	
77	533500	134	172	19	45	34	16	8363	98	33	8864	7103	
78	533467	132	174	20	42	32	15	8399	99	32	8897	7135	
79	533434	132	177	20	39	30	14	8432	100	33	8930	7165	
80	533401	132	181	21	36	29	13	8464	101	33	8963	7195	
81	533369	131	187	21	34	27	12	8493	102	33	8995	7225	
82	533334	133	182	20	35	25	11	8532	103	34	9030	7255	
83	533300	134	179	20	36	24	11	8568	103	34	9064	7286	
84	533266	135	179	20	36	22	10	8603	104	34	9098	7317	
85	533222	147	179	19	37	21	10	8636	105	44	9142	7347	
86	533177	158	180	19	38	20	9	8668	105	45	9187	7379	
87	533131	169	181	19	40	19	8	8700	106	45	9233	7410	
88	533085	181	182	19	39	18	8	8734	106	47	9279	7442	
89	533035	187	192	20	38	17	8	8767	107	50	9329	7482	
90	532985	192	203	22	38	17	7	8801	107	50	9379	7523	
91	532931	201	214	23	37	17	7	8834	108	54	9433	7564	
92	532875	210	225	25	37	17	7	8867	108	56	9489	7607	
93	532817	218	239	26	38	17	8	8900	109	58	9547	7652	
94	532755	230	253	28	38	17	8	8934	109	62	9609	7698	
95	532691	240	262	29	40	18	8	8975	109	64	9673	7748	
96	532623	252	272	30	43	18	8	9017	110	68	9741	7799	
97	532553	265	283	31	45	18	8	9059	110	70	9811	7852	
98	532479	276	297	33	47	18	8	9104	111	74	9885	7908	
99	532402	289	309	35	50	18	8	9150	111	77	9962	7966	
100	532323	300	325	37	52	19	9	9197	112	79	10041	8028	
101	532239	313	340	38	54	19	9	9248	112	84	10125	8093	
102	532153	326	356	41	56	20	9	9301	113	87	10211	8160	
103	532061	341	374	42	59	20	9	9355	113	91	10303	8231	
104	531965	358	389	43	62	21	9	9413	113	96	10399	8303	
105	531866	373	407	45	64	21	10	9474	114	99	10498	8379	
106	531763	390	423	47	68	22	10	9537	114	103	10601	8459	
107	531655	407	442	49	72	23	10	9602	115	108	10709	8543	
108	531543	422	462	51	75	24	11	9671	115	111	10821	8631	
109	531425	441	482	54	79	25	12	9742	116	118	10939	8720	
110	531302	461	504	56	81	27	12	9817	116	124	11062	8815	
111	531173	482	526	59	85	28	13	9895	117	129	11191	8914	
112	531038	505	548	61	89	29	13	9976	117	135	11326	9016	
113	530897	528	573	63	93	31	14	10061	118	141	11467	9124	
114	530751	551	598	66	98	32	15	10151	118	146	11613	9238	
115	530598	574	626	68	102	33	15	10244	119	153	11766	9356	
116	530439	599	654	71	106	35	17	10340	120	160	11925	9480	
117	530273	625	683	74	111	37	17	10441	120	166	12091	9608	
118	530141	610	714	78	117	39	18	10544	121	132	12223	9741	
119	530006	592	744	83	121	40	19	10655	122	135	12358	9880	
120	529864	574	776	87	126	42	19	10771	123	142	12500	10026	
121	529723	550	809	91	132	44	20	10892	123	142	12641	10178	
122	529579	562	807	90	139	46	21	11018	124	144	12785	10300	
123	529433	573	802	89	144	48	22	11150	125	145	12931	10424	
124	529289	576	798	89	150	49	23	11288	126	145	13075	10554	
125	529146	577	789	86	157	51	24	11431	127	143	13218	10685	
126	529002	576	775	85	163	54	25	11581	128	144	13362	10818	
127	528860	573	757	83	169	56	26	11737	129	142	13504	10952	
128	528721	567	767	85	168	58	27	11867	130	139	13643	11083	
129	528583	563	774	86	168	61	28	11998	131	138	13781	11214	
130	528442	560	776	86	166	64	29	12138	132	141	13922	11346	
131	528303	557	775	87	164	67	31	12277	134	139	14061	11476	
132	528163	558	770	87	161	70	32	12420	135	140	14201	11604	
133	528026	558	764	86	158	72	33	12564	136	138	14338	11731	
134	527886	555	762	85	161	74	33	12703	138	139	14478	11861	
135	527749	554	758	85	163	75	34	12840	139	137	14615	11989	
136	527615	548	755	84	165	76	34	12980	141	134	14749	12117	
137	527477	549	751	84	164	77	35	13121	142	138	14887	12244	
138	527341	546	752	83	163	77	35	13259	144	136	15023	12372	
139	527205	544	751	83	162	78	35	13396	145	136	15159	12498	
140	527071	544	745	82	161	78	35	13536	147	134	15293	12622	
141	526935	542	745	81	160	78	35	13674	149	136	15429	12749	
142	526801	540	741	82	158	78	35	13814	151	135	15563	12874	
143	526668	537	739	81	157	77	35	13951	153	133	15696	12998	
144	526533	538	735	81	158	77	35	14088	155	135	15831	13122	
145	526400	536	733	81	158	78	35	14223	156	134	15964	13247	
146	526268	533	733	81	157	78	35	14357	158	132	16096	13370	
147	526136	532	729	80	156	78	35	14494	160	132	16228	13492	
148	526006	527	727	80	154	78	35	14629	162	130	16358	13616	
149	525875	525	725	80	155	77	35	14763	163	132	16489	13739	
150	525743	525	723	80	154	77	35	14897	165	131	16621	13860	
151	525613	523	719	80	154	76	34	15031	167	130	16751	13981	
152	525485	521	715	79	154	75	34	15165	169	128	16879	14101	
153	525354	521	714	80	154	74	34	15296	171	131	17010	14222	
154	525225	519	711	79	155	75	34	15429	172	129	17139	14343	
