Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39858e+006	160	0	0	0	0	0	0	0	144	160	0	
2	8.39843e+006	304	0	0	0	0	0	0	0	144	304	0	
3	8.39826e+006	476	0	0	0	0	0	0	0	172	476	0	
4	8.39797e+006	746	16	0	0	0	0	0	0	287	762	16	
5	8.39757e+006	1002	124	36	0	0	0	0	0	400	1162	124	
6	8.39703e+006	1400	232	72	0	0	0	0	0	542	1704	232	
7	8.39625e+006	2015	361	115	0	0	0	0	0	786	2491	361	
8	8.39512e+006	2857	574	189	0	0	0	0	0	1129	3619	574	
9	8.39354e+006	4030	879	283	0	0	0	0	0	1573	5192	879	
10	8.39131e+006	5725	1271	418	0	0	0	16	0	2237	7429	1287	
11	8.38815e+006	8097	1765	566	28	0	0	132	0	3158	10587	1895	
12	8.38377e+006	11346	2498	817	56	0	0	248	0	4378	14966	2737	
13	8.3777e+006	15839	3554	1162	88	0	0	388	0	6066	21032	3926	
14	8.3691e+006	22209	5028	1638	145	0	0	618	0	8606	29638	5628	
15	8.35715e+006	31001	7080	2345	224	0	0	939	0	11950	41588	8000	
16	8.34052e+006	43250	9936	3325	334	0	0	1370	0	16627	58215	11289	
17	8.31711e+006	60595	13875	4666	462	16	15	2012	0	23411	81626	15869	
18	8.28463e+006	84471	19460	6559	654	25	20	2940	0	32482	114108	22364	
19	8.2394e+006	117747	27215	9181	914	35	24	4244	0	45227	159335	31379	
20	8.17692e+006	163606	38012	12775	1302	52	31	6075	0	62486	221821	43957	
21	8.09051e+006	226601	53199	17840	1825	74	43	8688	0	86406	308227	61636	
22	7.97147e+006	313160	74291	24852	2567	105	56	12293	0	119042	427268	86195	
23	7.80902e+006	430386	103686	34617	3620	149	77	17262	0	162452	589721	120435	
24	7.58884e+006	588074	144166	48017	5077	209	106	24352	0	220174	809894	167764	
25	7.29429e+006	796217	200035	66604	7112	292	146	34183	0	294550	1.10444e+006	233147	
26	6.90708e+006	1.06439e+006	276738	92316	9933	425	203	47857	0	387209	1.49165e+006	323171	
27	6.40892e+006	1.40009e+006	381063	127032	13875	583	269	67154	14	498159	1.98981e+006	446173	
28	5.78944e+006	1.7994e+006	521754	174032	19338	825	380	93928	18	619483	2.6093e+006	612781	
29	5.04975e+006	2.24455e+006	708760	236349	26882	1165	539	131268	20	739697	3.34899e+006	835884	
30	4.28877e+006	2.61831e+006	952240	317593	37440	1636	764	182721	24	760974	4.10997e+006	1.12937e+006	
31	3.5486e+006	2.86032e+006	1.26121e+006	420380	51973	2282	1069	253942	29	740169	4.85014e+006	1.50736e+006	
32	2.87412e+006	2.91532e+006	1.63673e+006	545293	71787	3173	1482	352273	36	674482	5.52462e+006	1.97782e+006	
33	2.30896e+006	2.74079e+006	2.06945e+006	689825	98813	4434	2069	486428	47	565162	6.08978e+006	2.54035e+006	
34	1.86916e+006	2.41961e+006	2.47509e+006	824978	135294	6192	2875	668347	62	439800	6.52958e+006	3.12177e+006	
35	1.54928e+006	1.99932e+006	2.8091e+006	936588	183861	8628	4000	911873	82	319880	6.84946e+006	3.69092e+006	
36	1.33455e+006	1.53957e+006	3.02461e+006	1.00835e+006	246990	12013	5532	1.23254e+006	114	214724	7.06418e+006	4.21575e+006	
37	1.20652e+006	1.10244e+006	3.07473e+006	1.02524e+006	327074	16700	7696	1.64588e+006	157	128034	7.19222e+006	4.66392e+006	
38	1.09385e+006	775307	2.93968e+006	980608	424411	23085	10630	2.16158e+006	219	112669	7.30489e+006	5.02365e+006	
39	999110	550168	2.62494e+006	875524	536766	31832	14628	2.78009e+006	305	94740	7.39963e+006	5.29974e+006	
40	923162	411392	2.21525e+006	738963	641922	43605	20044	3.42401e+006	428	75948	7.47557e+006	5.49774e+006	
41	863527	342993	1.7563e+006	585785	728502	59466	27371	4.06157e+006	595	59635	7.53521e+006	5.62939e+006	
42	817921	275930	1.34061e+006	439655	784473	80188	36876	4.65914e+006	816	45607	7.58082e+006	5.75227e+006	
43	783598	215512	992529	317319	797452	106662	49045	5.18454e+006	1127	34323	7.61514e+006	5.85544e+006	
44	758187	164975	723627	222369	762587	139466	64088	5.62597e+006	1559	25411	7.64055e+006	5.93758e+006	
45	739526	124001	531425	154326	680869	178290	81962	5.98813e+006	2169	18660	7.65921e+006	6.00074e+006	
46	725549	92372	406946	109688	574468	217204	99902	6.26951e+006	3003	13978	7.67319e+006	6.04769e+006	
47	714817	68781	338420	84501	455423	253618	116600	6.47901e+006	4167	10732	7.68392e+006	6.0814e+006	
48	705999	52188	268540	67124	346029	284717	130930	6.66837e+006	5774	8819	7.69274e+006	6.10616e+006	
49	698895	40632	207694	51890	254459	307155	141248	6.83003e+006	7984	7104	7.69984e+006	6.12487e+006	
50	693318	32231	158108	39506	183777	319503	146897	6.96131e+006	10983	5577	7.70542e+006	6.13908e+006	
51	688875	25942	119052	29659	133164	320763	147429	7.0663e+006	14983	4443	7.70986e+006	6.15003e+006	
52	685289	20709	89580	22342	100502	311016	142954	7.14908e+006	20216	3585	7.71345e+006	6.15885e+006	
53	682391	16504	67809	16894	82342	290390	133448	7.21547e+006	26934	2898	7.71635e+006	6.1659e+006	
54	680023	13295	51934	12935	65351	262119	120476	7.27782e+006	35262	2368	7.71871e+006	6.17136e+006	
55	678092	10782	40507	10145	50636	226049	103865	7.33731e+006	45218	1931	7.72064e+006	6.17562e+006	
56	676533	8756	32200	8059	38444	187875	86282	7.39135e+006	55522	1559	7.7222e+006	6.17904e+006	
57	675273	7118	25927	6500	28960	149915	68868	7.43952e+006	65529	1260	7.72346e+006	6.18179e+006	
58	674266	5758	20757	5218	21815	114710	52671	7.48158e+006	74636	1007	7.72447e+006	6.18402e+006	
59	673488	4605	16624	4178	16484	85103	39076	7.51598e+006	82274	778	7.72525e+006	6.18587e+006	
60	672874	3659	13415	3370	12625	61898	28426	7.54274e+006	88152	613	7.72586e+006	6.18733e+006	
61	672641	2632	10891	2711	9846	45135	20719	7.56243e+006	92446	233	7.7261e+006	6.18852e+006	
62	672453	1813	8831	2192	7865	33996	15606	7.57631e+006	95280	188	7.72628e+006	6.18947e+006	
63	672304	1184	7149	1755	6324	27444	12613	7.58559e+006	96988	149	7.72643e+006	6.19022e+006	
