Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39858e+006	160	0	0	0	0	0	0	0	144	160	0	
2	8.39843e+006	304	0	0	0	0	0	0	0	144	304	0	
3	8.39826e+006	474	0	0	0	0	0	0	0	170	474	0	
4	8.39802e+006	705	16	0	0	0	0	0	0	248	721	16	
5	8.39767e+006	905	124	36	0	0	0	0	0	344	1065	124	
6	8.39724e+006	1196	232	72	0	0	0	0	0	435	1500	232	
7	8.39663e+006	1628	360	114	0	0	0	0	0	601	2102	360	
8	8.39581e+006	2204	544	177	0	0	0	0	0	823	2925	544	
9	8.39472e+006	2955	805	260	0	0	0	0	0	1095	4020	805	
10	8.39325e+006	3982	1123	362	0	0	0	16	0	1462	5482	1139	
11	8.39128e+006	5355	1469	473	28	0	0	132	0	1975	7457	1599	
12	8.38872e+006	7091	1984	637	56	0	0	248	0	2559	10016	2222	
13	8.38531e+006	9410	2675	872	88	0	0	386	0	3414	13430	3046	
14	8.38078e+006	12479	3588	1173	137	0	0	584	0	4531	17961	4155	
15	8.37483e+006	16453	4819	1573	204	0	0	862	0	5949	23910	5662	
16	8.36691e+006	21814	6396	2119	293	0	0	1207	0	7920	31830	7593	
17	8.35649e+006	28814	8500	2828	385	16	15	1701	0	10414	42244	10178	
18	8.34277e+006	38010	11252	3784	520	25	20	2380	0	13727	55971	13605	
19	8.32447e+006	50354	14874	5016	697	34	24	3289	0	18294	74264	18103	
20	8.30068e+006	66228	19702	6646	933	50	30	4499	0	23794	98059	24101	
21	8.26935e+006	87145	25997	8790	1253	69	40	6135	0	31331	129389	31972	
22	8.22797e+006	114793	34391	11564	1647	94	51	8276	0	41374	170763	42387	
23	8.17401e+006	150464	45549	15285	2180	126	67	11124	0	53965	224728	56245	
24	8.10337e+006	197311	60015	20083	2921	172	88	14867	0	70642	295370	74314	
25	8.01114e+006	258211	79071	26408	3875	230	116	19805	0	92230	387600	98110	
26	7.8918e+006	336176	104227	34707	5119	318	156	26393	0	119339	506940	129577	
27	7.73757e+006	436434	136930	45554	6768	418	193	35045	14	154223	661162	170585	
28	7.5404e+006	562968	179618	59781	8976	550	254	46428	18	197176	858338	224259	
29	7.29013e+006	721006	235002	78334	11895	733	336	61616	20	250269	1.10861e+006	294261	
30	6.97708e+006	914715	306637	102244	15642	974	449	81418	24	313048	1.42165e+006	384887	
31	6.59144e+006	1.14613e+006	398841	132932	20574	1290	597	107498	28	385639	1.80729e+006	502106	
32	6.1259e+006	1.41449e+006	515561	172013	27095	1708	800	141926	34	465538	2.27283e+006	651899	
33	5.57977e+006	1.71036e+006	662760	221118	35574	2263	1065	186848	43	546130	2.81896e+006	842233	
34	4.95895e+006	2.01813e+006	844514	281771	46623	2981	1388	245710	56	620826	3.43979e+006	1.08041e+006	
35	4.27883e+006	2.31261e+006	1.06468e+006	355015	60907	3942	1832	322682	69	680117	4.11991e+006	1.37408e+006	
36	3.56897e+006	2.55693e+006	1.32461e+006	441282	79472	5192	2411	422188	88	709858	4.82976e+006	1.72933e+006	
37	2.86823e+006	2.71155e+006	1.61852e+006	539279	103413	6828	3170	550808	113	700747	5.53051e+006	2.14648e+006	
38	2.21619e+006	2.74276e+006	1.93616e+006	645292	133650	9005	4170	715533	150	652041	6.18255e+006	2.62147e+006	
39	1.64737e+006	2.63146e+006	2.25846e+006	752835	171757	11843	5457	924814	193	568818	6.75137e+006	3.14351e+006	
40	1.18343e+006	2.38554e+006	2.556e+006	852113	219027	15537	7158	1.18684e+006	253	463934	7.2153e+006	3.69111e+006	
41	827792	2.04043e+006	2.79228e+006	930935	276060	20349	9364	1.51055e+006	336	355641	7.57094e+006	4.23538e+006	
42	569930	1.64626e+006	2.96444e+006	945281	343423	26588	12239	1.90238e+006	439	257862	7.82881e+006	4.77949e+006	
43	391739	1.25563e+006	3.00968e+006	922728	419702	34640	15911	2.36403e+006	587	178191	8.007e+006	5.26103e+006	
44	272343	911090	2.91536e+006	860160	502165	44864	20619	2.89198e+006	774	119396	8.12639e+006	5.66256e+006	
45	194179	633614	2.68993e+006	761113	585613	57855	26630	3.47543e+006	1007	78164	8.20456e+006	5.98007e+006	
46	143513	426417	2.36403e+006	635014	662634	74074	34065	4.09173e+006	1323	50666	8.25522e+006	6.22055e+006	
47	110672	281067	1.98105e+006	495442	724147	93796	43140	4.71081e+006	1759	32841	8.28806e+006	6.39702e+006	
48	89231	183112	1.555e+006	388845	760410	117441	54024	5.30238e+006	2317	21441	8.30951e+006	6.51788e+006	
49	75306	118873	1.16269e+006	290500	764812	144908	66622	5.8386e+006	3050	13925	8.32343e+006	6.60258e+006	
50	66149	77364	832176	207744	734212	175577	80742	6.30153e+006	3988	9157	8.33259e+006	6.66125e+006	
51	60113	50559	573890	143230	671337	208331	95812	6.68605e+006	5227	6035	8.33862e+006	6.70155e+006	
52	56027	33204	384647	96052	583497	241299	110914	6.99718e+006	6835	4087	8.34271e+006	6.72873e+006	
53	53287	22019	253213	63220	481837	271899	125041	7.24432e+006	8942	2739	8.34545e+006	6.74681e+006	
54	51390	14759	165043	41151	378218	297352	136722	7.43923e+006	11594	1898	8.34735e+006	6.75884e+006	
55	50068	10045	107345	26720	282609	315031	144786	7.59192e+006	14998	1321	8.34867e+006	6.76675e+006	
56	49084	6942	70021	17465	202346	323436	148643	7.71019e+006	19251	984	8.34965e+006	6.772e+006	
57	48365	4922	45936	11449	139537	321880	147904	7.80219e+006	24453	719	8.35037e+006	6.77548e+006	
58	47817	3572	30320	7521	93546	310290	142565	7.87491e+006	30762	548	8.35092e+006	6.77787e+006	
59	47391	2677	20243	4995	61509	289835	133234	7.934e+006	38090	426	8.35135e+006	6.77946e+006	
60	47036	2048	13684	3380	40085	261919	120386	7.98412e+006	46466	355	8.3517e+006	6.78059e+006	
61	46744	1621	9419	2329	26144	228340	104917	8.0285e+006	55643	292	8.35199e+006	6.78141e+006	
62	46514	1303	6576	1634	17053	191540	88036	8.06884e+006	65273	230	8.35222e+006	6.782e+006	
63	46329	1062	4718	1179	11180	154148	70800	8.10541e+006	74707	185	8.35241e+006	6.78244e+006	
64	46188	848	3475	879	7360	118908	54630	8.13753e+006	83550	141	8.35255e+006	6.7828e+006	
