Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39858e+006	160	0	0	0	0	0	0	0	144	160	0	
2	8.39843e+006	304	0	0	0	0	0	0	0	144	304	0	
3	8.39827e+006	467	0	0	0	0	0	0	0	163	467	0	
4	8.39809e+006	632	16	0	0	0	0	0	0	181	648	16	
5	8.39788e+006	696	124	36	0	0	0	0	0	208	856	124	
6	8.39764e+006	795	232	72	0	0	0	0	0	243	1099	232	
7	8.39735e+006	916	355	112	0	0	0	0	0	284	1383	355	
8	8.39704e+006	1051	489	159	0	0	0	0	0	316	1699	489	
9	8.39666e+006	1222	646	210	0	0	0	0	0	379	2078	646	
10	8.39623e+006	1409	816	267	0	0	0	16	0	431	2508	832	
11	8.39573e+006	1628	924	299	28	0	0	132	0	503	3011	1054	
12	8.39517e+006	1864	1053	342	56	0	0	248	0	551	3562	1291	
13	8.39456e+006	2097	1218	393	86	0	0	380	0	612	4175	1584	
14	8.3939e+006	2331	1413	448	122	0	0	525	0	664	4839	1921	
15	8.39315e+006	2578	1635	520	165	0	0	691	0	750	5589	2312	
16	8.3923e+006	2877	1859	605	212	0	0	888	0	850	6439	2730	
17	8.39137e+006	3192	2101	691	239	16	15	1128	0	928	7367	3201	
18	8.39034e+006	3556	2359	781	273	25	20	1400	0	1028	8395	3708	
19	8.3892e+006	3944	2639	873	322	34	24	1722	0	1138	9533	4295	
20	8.38805e+006	4249	2953	978	368	45	28	2096	0	1155	10688	4962	
21	8.38678e+006	4585	3275	1081	427	57	34	2528	0	1264	11952	5700	
22	8.38537e+006	4966	3637	1196	484	70	41	3009	0	1410	13362	6499	
23	8.38383e+006	5372	4023	1335	544	83	47	3548	0	1544	14905	7370	
24	8.38214e+006	5905	4388	1462	612	102	56	4125	0	1688	16594	8265	
25	8.38034e+006	6449	4763	1600	681	125	66	4784	0	1808	18401	9243	
26	8.37836e+006	7014	5175	1748	763	146	74	5530	0	1974	20375	10332	
27	8.37618e+006	7652	5629	1909	849	158	74	6346	14	2183	22558	11525	
28	8.37382e+006	8323	6110	2088	936	183	87	7259	18	2359	24916	12822	
29	8.37126e+006	9077	6629	2239	1039	205	96	8268	20	2562	27478	14232	
30	8.36848e+006	9877	7245	2442	1128	236	110	9302	23	2774	30252	15755	
31	8.36544e+006	10736	7925	2681	1222	264	123	10441	25	3042	33293	17433	
32	8.36214e+006	11684	8629	2926	1338	300	138	11695	29	3307	36601	19259	
33	8.35855e+006	12707	9392	3181	1449	340	156	13084	32	3585	40186	21250	
34	8.35466e+006	13821	10204	3454	1596	375	171	14586	37	3888	44073	23402	
35	8.35042e+006	15018	11116	3776	1736	418	191	16206	41	4238	48312	25762	
36	8.34582e+006	16312	12113	4112	1906	467	215	17955	47	4602	52913	28331	
37	8.34077e+006	17780	13180	4447	2106	512	233	19885	54	5052	57966	31133	
38	8.33526e+006	19402	14332	4825	2283	553	249	22018	62	5510	63475	34154	
39	8.32932e+006	21109	15611	5222	2485	607	278	24317	69	5946	69421	37476	
40	8.32288e+006	22947	16990	5671	2689	664	304	26820	79	6439	75860	41060	
41	8.31585e+006	24918	18511	6162	2926	725	332	29555	88	7023	82883	44997	
42	8.30829e+006	26975	20436	6438	3176	787	363	32539	100	7567	90451	49556	
43	8.29999e+006	29322	22514	6722	3439	865	401	35768	114	8292	98743	54502	
44	8.29106e+006	31819	24763	7024	3757	942	437	39247	128	8936	107679	59867	
45	8.28136e+006	34496	27202	7370	4079	1023	478	43065	145	9700	117379	65706	
46	8.27069e+006	37597	29815	7722	4457	1109	520	47186	162	10669	128048	71998	
47	8.2592e+006	40790	32629	8148	4842	1208	572	51735	180	11485	139533	78859	
48	8.24674e+006	44315	35367	8836	5258	1316	627	56703	198	12461	151993	86209	
49	8.23318e+006	48177	38367	9591	5707	1430	677	62064	220	13562	165556	94196	
50	8.21857e+006	52118	41754	10433	6195	1558	742	67864	243	14610	180165	102986	
51	8.20275e+006	56458	45318	11331	6768	1687	797	74161	267	15826	195991	112460	
52	8.1856e+006	61148	49213	12329	7346	1832	857	80981	292	17150	213141	122709	
53	8.16701e+006	66171	53479	13334	7976	1980	927	88462	325	18586	231727	133909	
54	8.14691e+006	71659	58022	14465	8660	2159	1015	96503	356	20098	251825	145940	
55	8.12514e+006	77606	62924	15688	9384	2344	1093	105260	390	21773	273597	158979	
56	8.10163e+006	83964	68121	16972	10169	2537	1182	114913	428	23508	297105	173136	
57	8.07616e+006	90848	73769	18426	10986	2768	1286	125305	474	25470	322575	188410	
58	8.04876e+006	98149	79856	19975	11913	3021	1404	136544	516	27398	349973	204940	
59	8.01912e+006	106018	86410	21632	12950	3298	1521	148740	567	29642	379616	222903	
60	7.98722e+006	114410	93520	23420	14049	3562	1642	161929	626	31900	411516	242264	
61	7.95285e+006	123315	101241	25344	15256	3875	1794	176179	681	34375	445890	263257	
62	7.91587e+006	132889	109425	27407	16519	4187	1944	191692	743	36972	482862	285855	
63	7.87606e+006	143060	118285	29603	17980	4563	2117	208376	807	39813	522676	310297	
64	7.83329e+006	153935	127715	31976	19435	4939	2276	226567	884	42775	565450	336546	
65	7.78746e+006	165381	137852	34441	21026	5356	2474	246252	964	45821	611272	364952	
66	7.73841e+006	177463	148597	37160	22775	5829	2682	267456	1045	49054	660326	395409	
67	7.68599e+006	190067	164026	36074	24655	6316	2906	290458	1146	52417	712742	432196	
68	7.63002e+006	203271	180648	34829	26656	6847	3134	315220	1251	55979	768721	471792	
69	7.57013e+006	217339	198146	33510	28660	7423	3409	342167	1366	59890	828611	514132	
70	7.50635e+006	232065	216857	31953	31017	8058	3686	370956	1484	63780	892391	559574	
71	7.43862e+006	247375	236451	30401	33462	8746	4002	402061	1621	67727	960117	608059	
72	7.36659e+006	263426	257342	28517	36029	9507	4354	435566	1760	72030	1.03215e+006	659944	
73	7.29032e+006	279810	275404	30531	38849	10283	4720	471635	1908	76274	1.10842e+006	714605	
74	7.20979e+006	296554	294228	32712	41878	11134	5120	510363	2076	80524	1.18895e+006	772821	
75	7.12478e+006	313841	313999	34846	45121	12024	5527	551872	2254	85013	1.27396e+006	834692	
76	7.03553e+006	331057	334640	37181	48418	13008	5975	596450	2449	89246	1.3632e+006	900467	
