Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39858e+006	160	0	0	0	0	0	0	0	144	160	0	
2	8.39843e+006	304	0	0	0	0	0	0	0	144	304	0	
3	8.39826e+006	476	0	0	0	0	0	0	0	172	476	0	
4	8.39797e+006	746	16	0	0	0	0	0	0	287	762	16	
5	8.39757e+006	1002	52	108	0	0	0	0	0	400	1162	52	
6	8.39703e+006	1400	87	217	0	0	0	0	0	542	1704	87	
7	8.39625e+006	2015	129	347	0	0	0	0	0	786	2491	129	
8	8.39512e+006	2857	201	561	0	0	0	0	0	1129	3619	201	
9	8.39354e+006	4030	300	862	0	0	0	0	0	1573	5192	300	
10	8.39131e+006	5725	419	1269	0	0	0	16	0	2237	7429	435	
11	8.38815e+006	8097	588	1743	28	0	0	132	0	3158	10587	661	
12	8.38378e+006	11342	835	2480	56	0	0	248	0	4374	14961	960	
13	8.37772e+006	15821	1186	3531	88	0	0	388	0	6052	21013	1378	
14	8.36913e+006	22180	1688	4979	145	0	0	618	0	8595	29609	2002	
15	8.3572e+006	30944	2372	7053	224	0	0	939	0	11923	41532	2841	
16	8.34063e+006	43145	3326	9932	334	0	0	1370	0	16574	58106	4014	
17	8.31731e+006	60408	4649	13874	462	16	15	2012	0	23316	81422	5653	
18	8.28494e+006	84187	6517	19472	654	25	20	2940	0	32374	113796	7972	
19	8.23992e+006	117286	9124	27215	914	35	24	4244	0	45022	158817	11192	
20	8.17773e+006	162897	12716	37960	1302	52	31	6075	0	62186	221003	15668	
21	8.09176e+006	225559	17748	53086	1825	74	43	8688	0	85977	306981	21936	
22	7.97338e+006	311560	24762	74072	2566	105	56	12290	0	118374	425355	30675	
23	7.81187e+006	428048	34495	103309	3615	149	77	17250	0	161510	586865	42807	
24	7.59312e+006	584612	47938	143457	5073	209	106	24327	0	218750	805615	59647	
25	7.30049e+006	791269	66488	198960	7102	292	146	34137	0	292635	1.09825e+006	82922	
26	6.91568e+006	1.0577e+006	91791	275458	9909	425	203	47772	0	384804	1.48305e+006	114802	
27	6.42113e+006	1.39075e+006	126289	379154	13833	583	269	66991	14	494557	1.97761e+006	158531	
28	5.8055e+006	1.78762e+006	172873	518947	19269	825	380	93683	18	615627	2.59324e+006	217936	
29	5.0699e+006	2.23059e+006	234678	704755	26780	1163	538	130854	20	735599	3.32884e+006	297482	
30	4.27402e+006	2.64167e+006	315282	946769	37206	1636	766	182136	24	795882	4.12472e+006	402675	
31	3.46101e+006	2.96012e+006	417423	1.25321e+006	51624	2284	1072	253044	29	813006	4.93773e+006	538904	
32	2.68636e+006	3.11914e+006	541833	1.62605e+006	71341	3174	1481	350804	36	774649	5.71238e+006	710076	
33	2.00624e+006	3.06366e+006	685396	2.05658e+006	98233	4424	2060	484161	47	680119	6.39249e+006	917555	
34	1.45408e+006	2.81993e+006	829717	2.48939e+006	134448	6188	2872	664917	62	552159	6.94465e+006	1.14829e+006	
35	1.03552e+006	2.42549e+006	959676	2.8798e+006	182615	8618	3994	906934	82	418561	7.36321e+006	1.39391e+006	
36	736513	1.94985e+006	1.05709e+006	3.17223e+006	245349	11965	5511	1.22563e+006	114	299009	7.66222e+006	1.64369e+006	
37	531948	1.47429e+006	1.10334e+006	3.31154e+006	324898	16611	7657	1.63595e+006	157	204565	7.86679e+006	1.88586e+006	
38	396023	1.05806e+006	1.08744e+006	3.26397e+006	421710	22975	10578	2.14833e+006	219	135925	8.00271e+006	2.11368e+006	
39	307400	728123	1.00795e+006	3.02642e+006	533157	31675	14565	2.7637e+006	308	88624	8.09134e+006	2.32526e+006	
40	250308	486205	883637	2.65387e+006	645347	43361	19926	3.43559e+006	426	57091	8.14843e+006	2.51604e+006	
41	214099	317849	731734	2.19733e+006	746559	59091	27198	4.13148e+006	592	36210	8.18464e+006	2.6858e+006	
42	191524	204500	578941	1.7114e+006	822518	79663	36639	4.80938e+006	816	22575	8.20721e+006	2.83977e+006	
43	177955	129445	435488	1.26336e+006	858399	105944	48720	5.42702e+006	1130	13569	8.22078e+006	2.96554e+006	
44	170067	80242	314606	889169	845777	138588	63697	5.95871e+006	1576	7888	8.22867e+006	3.06316e+006	
45	166843	47256	221103	600320	784110	177020	81384	6.39991e+006	2176	3224	8.23189e+006	3.13506e+006	
46	164655	26869	153122	391867	687719	217889	100213	6.75361e+006	3006	2188	8.23408e+006	3.18554e+006	
47	163244	14711	106064	247929	569309	258392	118804	7.03491e+006	4175	1411	8.23549e+006	3.21935e+006	
48	162355	7712	67587	158369	444974	295092	135689	7.25687e+006	5780	889	8.23638e+006	3.24015e+006	
49	161786	5058	42049	98507	330127	324024	148972	7.42923e+006	7959	569	8.23695e+006	3.25328e+006	
50	161424	3231	25596	60058	233952	342514	157489	7.56101e+006	10951	362	8.23731e+006	3.26165e+006	
51	161208	2036	15141	35714	159788	349433	160557	7.66051e+006	14908	216	8.23753e+006	3.26698e+006	
52	161080	1275	8701	20468	105868	344670	158395	7.73654e+006	20131	128	8.23766e+006	3.27032e+006	
53	161007	779	4803	11366	68809	328520	150980	7.79667e+006	26786	73	8.23773e+006	3.2723e+006	
54	160964	460	2575	6068	43868	301652	138667	7.84807e+006	35082	43	8.23777e+006	3.27348e+006	
55	160941	267	1682	3953	27194	265725	122133	7.89398e+006	44998	23	8.2378e+006	3.27401e+006	
56	160924	156	1078	2497	16635	224510	103163	7.93718e+006	55754	17	8.23781e+006	3.27434e+006	
57	160914	93	672	1565	9878	181198	83261	7.97767e+006	66743	11	8.23782e+006	3.27456e+006	
58	160907	57	412	979	5680	139139	63902	8.01436e+006	77204	6	8.23783e+006	3.27469e+006	
59	160903	38	253	592	3163	101908	46809	8.04551e+006	86369	4	8.23783e+006	3.27478e+006	
60	160901	24	147	352	1720	71686	32898	8.07017e+006	93732	2	8.23784e+006	3.27483e+006	
61	160900	14	87	208	1111	48553	22325	8.08856e+006	99300	1	8.23784e+006	3.27486e+006	
62	160898	9	49	124	710	31951	14683	8.10166e+006	103335	1	8.23784e+006	3.27488e+006	
63	160898	5	30	74	446	20603	9455	8.1106e+006	106076	0	8.23784e+006	3.27489e+006	
64	160897	4	19	44	269	13057	5976	8.11652e+006	107926	1	8.23784e+006	3.2749e+006	
