Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39714e+006	1600	0	0	0	0	0	0	0	0	1600	0	
1	8.39698e+006	1760	0	0	0	0	0	0	0	160	1760	0	
2	8.39682e+006	1920	0	0	0	0	0	0	0	160	1920	0	
3	8.39642e+006	2321	0	0	0	0	0	0	0	401	2321	0	
4	8.39599e+006	1143	815	785	0	0	0	0	0	422	2743	815	
5	8.39554e+006	1433	893	867	0	0	0	0	0	450	3193	893	
6	8.39501e+006	1804	976	944	0	0	0	0	0	531	3724	976	
7	8.39445e+006	1970	1186	1136	0	0	0	0	0	567	4291	1186	
8	8.39379e+006	2201	1396	1347	0	0	0	0	0	653	4945	1396	
9	8.39305e+006	2498	1622	1571	0	0	0	0	0	747	5691	1622	
10	8.39224e+006	2773	1077	1048	289	0	0	1311	0	806	6498	2035	
11	8.39154e+006	2900	1282	1249	316	0	0	1444	0	694	7192	2331	
12	8.39076e+006	3032	1522	1503	348	0	0	1572	0	785	7977	2667	
13	8.38988e+006	3169	1683	1687	434	0	0	1887	0	884	8861	3076	
14	8.38895e+006	3286	1887	1867	517	0	0	2227	0	923	9784	3542	
15	8.38797e+006	3572	2019	1979	608	0	0	2585	0	980	10764	3952	
16	8.38694e+006	3819	2145	2108	423	97	54	3204	0	1032	11795	4391	
17	8.38584e+006	4038	2299	2271	498	104	57	3689	0	1103	12898	4873	
18	8.38468e+006	4272	2436	2403	595	113	61	4236	0	1157	14056	5400	
19	8.38345e+006	4519	2535	2537	647	139	72	4905	0	1227	15283	5939	
20	8.38229e+006	4648	2635	2663	726	162	84	5609	0	1160	16443	6523	
21	8.38109e+006	4748	2827	2880	775	187	95	6230	0	1203	17646	7132	
22	8.3798e+006	4879	3010	3069	812	217	110	6947	0	1289	18935	7780	
23	8.37844e+006	5016	3187	3235	884	247	123	7729	0	1364	20299	8481	
24	8.37702e+006	5269	3311	3348	931	285	140	8568	0	1412	21712	9150	
25	8.37554e+006	5547	3450	3432	982	322	157	9459	0	1481	23193	9845	
26	8.37404e+006	5763	3583	3557	1015	273	126	10470	37	1505	24697	10584	
27	8.37246e+006	5981	3706	3694	1093	305	139	11462	39	1582	26280	11372	
28	8.37083e+006	6196	3833	3823	1174	335	154	12505	41	1627	27907	12187	
29	8.36915e+006	6392	3959	3951	1244	359	166	13631	49	1677	29585	13047	
30	8.36738e+006	6664	4128	4126	1307	389	176	14693	54	1776	31361	13912	
31	8.36556e+006	6896	4297	4337	1361	420	188	15804	60	1815	33176	14807	
32	8.36366e+006	7174	4459	4513	1417	451	204	16998	69	1906	35081	15741	
33	8.36168e+006	7472	4623	4663	1460	484	219	18279	76	1975	37056	16714	
34	8.35964e+006	7738	4794	4856	1518	510	234	19597	86	2042	39099	17730	
35	8.3575e+006	8058	4960	5023	1565	539	247	20993	95	2135	41234	18766	
36	8.35528e+006	8373	5146	5238	1619	559	256	22414	105	2221	43455	19842	
37	8.35299e+006	8691	5368	5409	1681	590	272	23895	114	2293	45748	20993	
38	8.35061e+006	9024	5575	5616	1746	624	288	25414	123	2375	48123	22177	
39	8.34815e+006	9349	5808	5841	1804	651	299	26993	136	2460	50583	23411	
40	8.3456e+006	9678	6054	6040	1874	675	312	28662	149	2550	53133	24705	
41	8.34297e+006	10017	6296	6276	1946	700	327	30366	164	2632	55765	26032	
42	8.34025e+006	10364	6665	6376	2015	723	337	32164	179	2722	58487	27519	
43	8.33743e+006	10728	7034	6493	2104	749	352	34009	193	2824	61311	29075	
44	8.33452e+006	11079	7425	6610	2198	776	363	35917	208	2901	64212	30698	
45	8.33146e+006	11515	7800	6731	2299	805	380	37905	225	3068	67280	32349	
46	8.32829e+006	11960	8183	6850	2379	844	398	39990	242	3167	70447	34059	
47	8.32504e+006	12383	8584	6979	2461	876	415	42153	258	3246	73693	35827	
48	8.32162e+006	12907	8861	7228	2567	904	431	44376	276	3425	77118	37629	
49	8.31817e+006	13291	9168	7529	2662	940	451	46688	294	3453	80571	39526	
50	8.31455e+006	13740	9502	7813	2752	978	469	49091	312	3616	84187	41502	
51	8.31082e+006	14221	9834	8095	2842	1020	485	51568	334	3728	87915	43527	
52	8.30695e+006	14669	10232	8399	2942	1056	505	54135	354	3873	91788	45674	
53	8.30294e+006	15228	10592	8668	3045	1096	522	56795	375	4012	95799	47838	
54	8.2988e+006	15749	11003	8973	3132	1140	539	59544	395	4137	99937	50090	
55	8.29454e+006	16282	11378	9257	3236	1183	553	62443	418	4260	104196	52410	
56	8.29014e+006	16808	11758	9583	3352	1215	568	65436	443	4399	108596	54799	
57	8.28557e+006	17367	12206	9900	3479	1260	587	68487	467	4571	113166	57302	
58	8.28087e+006	17926	12574	10244	3613	1304	605	71705	497	4696	117862	59861	
59	8.27598e+006	18557	13006	10620	3736	1353	623	74959	524	4891	122753	62503	
60	8.27091e+006	19234	13424	10984	3893	1400	646	78340	554	5076	127829	65237	
61	8.26567e+006	19901	13884	11368	4028	1444	667	81856	587	5238	133067	68075	
62	8.26026e+006	20614	14332	11743	4174	1494	686	85501	619	5409	138476	70990	
63	8.25467e+006	21312	14774	12180	4316	1549	713	89285	649	5588	144065	74004	
64	8.2489e+006	22010	15327	12566	4456	1607	747	93193	681	5775	149839	77189	
65	8.24294e+006	22727	15829	13042	4627	1665	773	97188	716	5954	155794	80411	
66	8.23677e+006	23494	16406	13475	4780	1742	804	101324	749	6177	161971	83783	
67	8.2304e+006	24273	17517	13382	4924	1809	836	105647	785	6367	168338	87793	
68	8.22388e+006	25020	18702	13275	5075	1893	876	110075	820	6521	174859	91964	
69	8.21708e+006	25858	19908	13132	5257	1950	909	114686	860	6792	181652	96270	
70	8.21003e+006	26736	21118	13023	5436	2023	944	119475	895	7056	188707	100727	
71	8.2028e+006	27596	22430	12841	5629	2102	978	124400	936	7227	195934	105347	
72	8.19538e+006	28498	23673	12710	5821	2177	1016	129502	977	7423	203357	110042	
73	8.1877e+006	29388	24464	13123	6038	2251	1050	134759	1017	7682	211039	114829	
74	8.17977e+006	30259	25298	13569	6261	2313	1073	140202	1063	7927	218966	119812	
75	8.17161e+006	31190	26102	14038	6458	2399	1118	145828	1108	8158	227124	124895	
76	8.16313e+006	32245	26910	14476	6668	2455	1153	151687	1161	8478	235602	130147	
77	8.15443e+006	33265	27763	14938	6887	2537	1186	157700	1213	8702	244304	135592	
78	8.14542e+006	34350	28703	15404	7109	2609	1215	163876	1266	9012	253316	141217	
79	8.13613e+006	35487	29600	15873	7348	2697	1248	170289	1316	9295	262611	146994	
80	8.12658e+006	36553	30502	16393	7584	2786	1279	176962	1375	9544	272155	152967	
81	8.11673e+006	37703	31452	16919	7853	2871	1319	183773	1436	9852	282007	159086	
82	8.10664e+006	38784	32474	17485	8118	2972	1360	190770	1498	10093	292100	165460	
83	8.09618e+006	39948	33506	18066	8362	3063	1403	198052	1562	10460	302560	172032	
84	8.08548e+006	41100	34510	18679	8629	3177	1445	205532	1628	10695	313255	178752	
85	8.07443e+006	42304	35651	19232	8870	3287	1497	213271	1697	11056	324311	185743	
86	8.06305e+006	43589	36696	19801	9156	3412	1549	221273	1762	11378	335689	192861	
87	8.05131e+006	44871	37904	20351	9410	3521	1594	229537	1837	11742	347431	200289	
88	8.03927e+006	46213	39019	20920	9695	3645	1659	238068	1909	12037	359468	207886	
89	8.02694e+006	47485	40140	21560	9989	3767	1715	246870	1985	12328	371796	215682	
90	8.01429e+006	48761	41374	22160	10315	3890	1774	255882	2068	12655	384451	223752	
91	8.00115e+006	50152	42525	22899	10678	4012	1830	265168	2150	13132	397582	232016	
92	7.98775e+006	51517	43781	23587	10981	4145	1891	274740	2234	13403	410985	240507	
93	7.97407e+006	52872	44937	24299	11339	4276	1948	284632	2312	13683	424668	249184	
94	7.95989e+006	54396	46160	25035	11691	4420	2017	294747	2398	14179	438847	258105	
95	7.94543e+006	55720	47536	25735	12039	4555	2073	305230	2488	14456	453302	267384	
96	7.93052e+006	57236	48834	26462	12365	4706	2148	316033	2584	14919	468221	276844	
