Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39714e+006	1600	0	0	0	0	0	0	0	0	1600	0	
1	8.39698e+006	1760	0	0	0	0	0	0	0	160	1760	0	
2	8.39682e+006	1920	0	0	0	0	0	0	0	160	1920	0	
3	8.39594e+006	2800	0	0	0	0	0	0	0	880	2800	0	
4	8.39498e+006	2154	815	785	0	0	0	0	0	953	3754	815	
5	8.39394e+006	3040	893	867	0	0	0	0	0	1047	4800	893	
6	8.39251e+006	4311	976	944	0	0	0	0	0	1431	6231	976	
7	8.39059e+006	5346	1426	1374	0	0	0	0	0	1916	8147	1426	
8	8.38822e+006	6764	1906	1848	0	0	0	0	0	2371	10518	1906	
9	8.3852e+006	8733	2426	2375	0	0	0	0	0	3016	13533	2426	
10	8.38127e+006	11237	2331	2300	289	0	0	1311	0	3935	17468	3289	
11	8.37692e+006	13673	3226	3160	316	0	0	1444	0	4352	21820	4275	
12	8.37125e+006	16968	4315	4283	348	0	0	1572	0	5666	27486	5460	
13	8.3638e+006	21402	5353	5380	527	0	0	2274	0	7449	34935	7043	
14	8.35471e+006	26562	6860	6854	712	0	0	3042	0	9094	44029	9121	
15	8.34344e+006	33475	8512	8507	913	0	0	3888	0	11265	55295	11396	
16	8.32918e+006	42073	10595	10659	902	97	54	5232	0	14264	69559	14329	
17	8.31143e+006	52375	13340	13448	1241	104	57	6801	0	17751	87310	18210	
18	8.28942e+006	65286	16720	16792	1665	113	61	8740	0	22005	109315	22980	
19	8.26186e+006	81579	20888	20873	2062	164	85	11307	0	27558	136874	28932	
20	8.2278e+006	101375	26014	26077	2668	215	108	14585	0	34060	170934	36420	
21	8.18556e+006	125870	32759	32731	3311	276	136	18234	0	42247	213181	45762	
22	8.13299e+006	156435	40952	40877	4122	356	172	23008	0	52569	265750	57296	
23	8.06798e+006	193884	50999	50940	5215	461	221	29259	0	65008	330757	71791	
24	7.98795e+006	239852	63420	63485	6565	597	281	36868	0	80028	410786	89666	
25	7.88958e+006	295971	78923	78963	8178	771	362	46345	0	98366	509152	111947	
26	7.76872e+006	364267	98092	98099	10163	901	414	58458	37	120865	630017	139638	
27	7.62177e+006	446211	121689	121758	12771	1139	522	73362	39	146951	776968	173850	
28	7.44408e+006	543872	150588	150882	15985	1444	669	91846	41	177690	954658	215907	
29	7.23024e+006	659341	186043	186235	19845	1822	851	115151	55	213835	1.16849e+006	267728	
30	6.97612e+006	792596	229502	229581	24668	2290	1077	143908	68	254120	1.42261e+006	331447	
31	6.67714e+006	944627	281848	281940	30730	2861	1336	179508	81	298983	1.7216e+006	409108	
32	6.33024e+006	1.11384e+006	344276	344632	38201	3558	1662	223890	101	346900	2.0685e+006	502968	
33	5.93374e+006	1.2965e+006	418670	419066	47379	4461	2077	278790	128	396498	2.46499e+006	616175	
34	5.49022e+006	1.4859e+006	505788	506040	58555	5580	2597	346491	160	443521	2.90852e+006	750877	
35	5.00486e+006	1.67228e+006	606120	606323	72351	6914	3222	429684	203	485357	3.39387e+006	910065	
36	4.48672e+006	1.84353e+006	719153	719326	89204	8583	3981	531972	258	518148	3.91202e+006	1.09528e+006	
37	3.94997e+006	1.98377e+006	843803	844223	109489	10719	4941	656441	320	536745	4.44877e+006	1.30759e+006	
38	3.41246e+006	2.07776e+006	976953	976904	133855	13383	6157	807025	396	537508	4.98627e+006	1.5468e+006	
39	2.89256e+006	2.11231e+006	1.1126e+006	1.11278e+006	162849	16569	7639	988571	504	519907	5.50618e+006	1.81007e+006	
40	2.40822e+006	2.0785e+006	1.24455e+006	1.24486e+006	196786	20493	9417	1.2047e+006	634	484335	5.99052e+006	2.09371e+006	
41	1.97323e+006	1.97674e+006	1.36334e+006	1.36383e+006	235718	25381	11650	1.45971e+006	784	434994	6.42551e+006	2.39108e+006	
42	1.59685e+006	1.81562e+006	1.48535e+006	1.43242e+006	279833	31378	14397	1.75631e+006	971	376383	6.80189e+006	2.72047e+006	
43	1.28249e+006	1.61007e+006	1.57306e+006	1.46813e+006	328441	38540	17682	2.0968e+006	1210	314359	7.11625e+006	3.04495e+006	
44	1.02734e+006	1.38088e+006	1.61767e+006	1.46433e+006	380111	47242	21733	2.47965e+006	1514	255142	7.37139e+006	3.3545e+006	
45	826222	1.14701e+006	1.61408e+006	1.41755e+006	432826	57739	26547	2.90142e+006	1884	201122	7.57251e+006	3.6407e+006	
46	670584	926261	1.56194e+006	1.32793e+006	484201	69995	32172	3.3555e+006	2328	155638	7.72815e+006	3.89829e+006	
47	552268	730218	1.4664e+006	1.20109e+006	530223	84285	38773	3.83136e+006	2895	118315	7.84647e+006	4.12335e+006	
48	463351	563993	1.31124e+006	1.07388e+006	567231	100617	46287	4.31481e+006	3615	88918	7.93539e+006	4.31027e+006	
49	397226	428996	1.13601e+006	930327	591284	119162	54780	4.79125e+006	4486	66124	8.00151e+006	4.46654e+006	
50	348325	322259	955171	782466	599277	139497	64121	5.24618e+006	5561	48901	8.05041e+006	4.59449e+006	
51	312291	239977	781216	639743	589494	161042	74066	5.66807e+006	6904	36034	8.08645e+006	4.69788e+006	
52	285841	177510	623357	510137	561950	183189	84271	6.04822e+006	8538	26450	8.1129e+006	4.77984e+006	
53	266543	130683	486932	398327	518929	204850	94259	6.38196e+006	10514	19298	8.13219e+006	4.84397e+006	
54	252405	95920	373472	305548	463884	224973	103457	6.6696e+006	12934	14139	8.14633e+006	4.89338e+006	
55	242065	70226	282644	231287	401758	242010	111229	6.91293e+006	15821	10340	8.15667e+006	4.931e+006	
56	234580	51261	211525	173218	337783	254961	117202	7.11616e+006	19249	7485	8.16416e+006	4.95922e+006	
57	229160	37383	157095	128630	276201	262609	120728	7.28436e+006	23301	5420	8.16958e+006	4.98023e+006	
58	225212	27192	115926	95020	220253	264343	121479	7.4228e+006	27992	3948	8.17352e+006	4.9958e+006	
59	222368	19697	85251	69911	172134	259687	119354	7.53636e+006	33334	2844	8.17637e+006	5.00728e+006	
60	220315	14265	62499	51246	132070	249179	114500	7.62987e+006	39289	2053	8.17842e+006	5.01566e+006	
61	218811	10349	45676	37455	100054	233387	107242	7.70717e+006	45833	1504	8.17993e+006	5.02182e+006	
62	217706	7507	33313	27316	74848	213133	97900	7.77208e+006	52834	1105	8.18103e+006	5.02626e+006	
63	216889	5479	24284	19892	55606	189912	87225	7.82662e+006	60053	817	8.18185e+006	5.02951e+006	
64	216309	4006	17622	14468	41049	164822	75691	7.87318e+006	67277	580	8.18243e+006	5.03185e+006	
65	215877	2934	12741	10513	30130	139499	64130	7.91276e+006	74284	432	8.18286e+006	5.03359e+006	
66	215567	2139	9241	7633	22091	115127	52918	7.94612e+006	80819	310	8.18317e+006	5.03487e+006	
67	215348	1541	6797	5474	16088	92852	42658	7.97398e+006	86655	220	8.18339e+006	5.03587e+006	
68	215193	1116	5024	3880	11758	73267	33688	7.99682e+006	91684	155	8.18354e+006	5.03659e+006	
69	215075	802	3743	2748	8588	56818	26107	8.01508e+006	95881	118	8.18366e+006	5.03711e+006	
70	214984	583	2820	1928	6245	43345	19962	8.02953e+006	99302	91	8.18375e+006	5.03748e+006	
71	214917	430	2139	1325	4521	32645	15020	8.04073e+006	102032	67	8.18382e+006	5.03774e+006	
72	214871	322	1639	875	3288	24396	11242	8.04921e+006	104139	46	8.18387e+006	5.03795e+006	
73	214840	235	1184	630	2380	18076	8313	8.05567e+006	105720	31	8.1839e+006	5.03807e+006	
74	214816	168	860	464	1728	13302	6117	8.06047e+006	106926	24	8.18392e+006	5.03817e+006	
75	214800	118	626	334	1254	9739	4456	8.06403e+006	107838	16	8.18394e+006	5.03824e+006	
76	214788	83	459	237	914	7119	3259	8.06662e+006	108514	11	8.18395e+006	5.03829e+006	
77	214778	62	335	173	671	5152	2358	8.06857e+006	108995	10	8.18396e+006	5.03833e+006	
78	214770	46	244	133	480	3757	1722	8.06995e+006	109354	9	8.18397e+006	5.03835e+006	
79	214765	35	180	96	357	2747	1270	8.07095e+006	109608	5	8.18397e+006	5.03837e+006	
