Day	Susceptible	Exposed	Current Detected Mild Infections	Current Undetected Mild Infections	Current Hospitalizations	Current ICU patients	ventilators	Recovered	Deaths	new infections today	total number of infections 	Confirmed total number of infections 	
0	8.39872e+006	16	0	0	0	0	0	0	0	0	16	0	
1	8.39856e+006	176	0	0	0	0	0	0	0	160	176	0	
2	8.3984e+006	336	0	0	0	0	0	0	0	160	336	0	
3	8.39822e+006	518	0	0	0	0	0	0	0	182	518	0	
4	8.39798e+006	740	16	0	0	0	0	0	0	237	756	16	
5	8.39768e+006	885	96	80	0	0	0	0	0	305	1061	96	
6	8.3973e+006	1101	175	161	0	0	0	0	0	376	1437	175	
7	8.39682e+006	1398	264	254	0	0	0	0	0	479	1916	264	
8	8.39622e+006	1763	384	371	0	0	0	0	0	603	2519	384	
9	8.39544e+006	2231	537	524	0	0	0	0	0	773	3292	537	
10	8.39449e+006	2812	711	709	0	0	0	16	0	956	4248	727	
11	8.39328e+006	3543	881	859	31	0	0	145	0	1211	5459	990	
12	8.39183e+006	4392	1111	1072	61	0	0	275	0	1452	6911	1305	
13	8.39004e+006	5407	1408	1366	96	0	0	423	0	1788	8699	1712	
14	8.38778e+006	6706	1768	1724	141	0	0	614	0	2256	10955	2219	
15	8.38506e+006	8220	2220	2179	203	0	0	858	0	2724	13678	2857	
16	8.3817e+006	10128	2773	2701	281	0	0	1156	0	3361	17039	3641	
17	8.3776e+006	12439	3422	3360	341	17	15	1558	0	4099	21138	4581	
18	8.37255e+006	15232	4216	4220	431	28	20	2060	0	5049	26186	5741	
19	8.36631e+006	18751	5192	5194	552	37	25	2703	0	6244	32430	7193	
20	8.35887e+006	22831	6395	6396	690	50	32	3508	0	7441	39870	8957	
21	8.34975e+006	27845	7843	7835	862	70	41	4527	0	9112	48983	11127	
22	8.3385e+006	34051	9605	9670	1076	91	50	5745	0	11255	60237	13757	
23	8.32474e+006	41567	11812	11919	1322	117	64	7260	0	13760	73997	17025	
24	8.30805e+006	50819	14424	14492	1633	151	80	9171	0	16693	90690	20947	
25	8.2877e+006	62055	17647	17657	2000	195	100	11483	0	20348	111038	25792	
