Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	8.39872e+006	8.39872e+006	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	
1	8.39856e+006	8.39856e+006	176	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	176	176	0	0	
2	8.3984e+006	8.3984e+006	336	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	336	336	0	0	
3	8.39822e+006	8.39822e+006	513	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	180	513	516	0	0	
4	8.39802e+006	8.39803e+006	693	704	16	16	0	0	0	0	0	0	0	0	0	0	0	0	194	205	709	720	16	16	
5	8.39778e+006	8.3978e+006	763	779	92	101	75	84	0	0	0	0	0	0	0	0	0	0	226	238	939	955	92	101	
6	8.39751e+006	8.39753e+006	870	892	169	182	154	167	0	0	0	0	0	0	0	0	0	0	262	278	1206	1228	169	182	
7	8.39719e+006	8.39723e+006	995	1030	255	271	244	259	0	0	0	0	0	0	0	0	0	0	299	321	1510	1544	256	271	
8	8.39683e+006	8.39688e+006	1141	1185	353	374	342	360	0	0	0	0	0	0	0	0	0	0	338	362	1853	1902	354	373	
9	8.3964e+006	8.39647e+006	1325	1382	466	494	455	478	0	0	0	0	0	0	0	0	0	0	409	436	2268	2332	469	491	
10	8.39591e+006	8.396e+006	1530	1599	579	613	592	617	0	0	0	0	0	0	16	16	0	0	465	497	2740	2822	599	626	
11	8.39536e+006	8.39545e+006	1767	1841	659	704	655	683	27	35	0	0	0	0	141	149	0	0	534	567	3283	3380	775	806	
12	8.39472e+006	8.39484e+006	2036	2119	749	809	745	780	56	67	0	0	0	0	269	280	0	0	606	641	3896	4013	955	992	
13	8.39406e+006	8.3942e+006	2263	2353	874	952	850	895	88	101	0	0	0	0	413	427	0	0	633	674	4539	4677	1192	1237	
14	8.39331e+006	8.39347e+006	2517	2617	1003	1097	991	1044	125	142	0	0	0	0	572	590	0	0	718	763	5266	5431	1445	1502	
15	8.39245e+006	8.39266e+006	2787	2911	1158	1265	1144	1202	170	190	0	0	0	0	755	778	0	0	804	860	6078	6282	1747	1813	
16	8.39152e+006	8.39175e+006	3080	3209	1330	1455	1311	1380	224	245	0	0	0	0	969	996	0	0	896	942	6985	7214	2085	2161	
17	8.39048e+006	8.39075e+006	3443	3590	1484	1621	1492	1565	250	272	15	19	14	17	1232	1266	0	0	995	1055	7991	8258	2433	2518	
18	8.38933e+006	8.38963e+006	3825	3987	1669	1820	1689	1765	288	311	25	30	19	22	1528	1573	0	0	1100	1160	9102	9407	2825	2928	
19	8.38805e+006	8.38841e+006	4240	4419	1859	2040	1886	1976	338	365	33	40	23	27	1882	1942	0	0	1218	1292	10331	10688	3278	3402	
20	8.38674e+006	8.38715e+006	4589	4792	2087	2274	2093	2183	392	422	43	52	27	32	2289	2365	0	0	1244	1317	11586	11994	3794	3935	
21	8.38534e+006	8.3858e+006	4935	5155	2315	2529	2321	2421	451	487	58	68	35	41	2754	2844	0	0	1341	1418	12938	13401	4365	4523	
22	8.38376e+006	8.38429e+006	5335	5580	2557	2790	2572	2680	517	555	73	84	42	49	3287	3394	0	0	1500	1584	14449	14974	4969	5153	
23	8.38202e+006	8.38261e+006	5784	6046	2824	3094	2880	3004	581	624	87	100	47	56	3850	3974	0	0	1664	1761	16127	16721	5627	5841	
24	8.38016e+006	8.38083e+006	6308	6594	3056	3361	3162	3305	661	701	107	120	56	66	4479	4630	0	0	1766	1868	17907	18575	6307	6540	
25	8.37815e+006	8.3789e+006	6881	7199	3312	3636	3439	3592	731	774	131	146	67	77	5199	5381	0	0	1915	2021	19834	20585	7055	7317	
26	8.37596e+006	8.37681e+006	7467	7813	3607	3968	3741	3908	826	872	156	174	79	91	5983	6188	0	0	2082	2203	21931	22773	7901	8200	
27	8.37356e+006	8.3745e+006	8091	8468	3927	4326	4079	4268	906	957	170	188	78	93	6880	7119	13	16	2288	2416	24234	25173	8835	9171	
28	8.37096e+006	8.37202e+006	8795	9218	4249	4695	4406	4623	998	1055	193	212	88	103	7872	8143	17	20	2472	2616	26718	27777	9832	10205	
29	8.36812e+006	8.36931e+006	9579	10046	4615	5097	4729	4958	1114	1174	220	241	99	114	8956	9274	19	22	2695	2853	29426	30617	10916	11337	
30	8.36505e+006	8.36639e+006	10405	10929	5034	5560	5142	5388	1211	1277	254	276	115	130	10076	10440	20	24	2914	3081	32350	33688	12069	12540	
31	8.36172e+006	8.3632e+006	11284	11859	5483	6059	5632	5894	1321	1388	281	306	126	143	11289	11702	23	28	3170	3342	35533	37017	13341	13870	
32	8.35812e+006	8.35977e+006	12235	12854	5936	6581	6129	6426	1430	1506	320	347	142	161	12650	13111	27	32	3421	3613	38967	40617	14730	15318	
33	8.35419e+006	8.35601e+006	13280	13944	6433	7139	6654	6970	1575	1661	357	386	160	181	14144	14658	30	36	3742	3941	42722	44545	16236	16909	
34	8.34995e+006	8.35197e+006	14396	15114	6960	7744	7252	7600	1716	1803	401	433	180	201	15736	16317	34	40	4033	4248	46765	48783	17845	18599	
35	8.34538e+006	8.34761e+006	15573	16363	7543	8400	7903	8285	1856	1951	450	485	202	224	17465	18123	40	48	4348	4589	51126	53360	19609	20440	
36	8.34039e+006	8.34284e+006	16905	17752	8205	9149	8554	8972	2026	2126	501	537	222	247	19335	20076	47	56	4753	5004	55892	58349	21533	22458	
37	8.33493e+006	8.33762e+006	18373	19283	8928	9961	9252	9719	2205	2320	541	581	243	269	21406	22230	56	67	5209	5473	61113	63810	23636	24650	
38	8.32903e+006	8.33199e+006	19965	20945	9692	10806	10028	10526	2405	2529	591	636	268	297	23632	24564	64	75	5624	5911	66750	69708	25907	27037	
39	8.32263e+006	8.32588e+006	21712	22767	10508	11722	10834	11377	2598	2732	649	702	297	331	26081	27126	72	83	6094	6411	72855	76108	28370	29628	
40	8.31573e+006	8.31932e+006	23505	24670	11430	12743	11720	12310	2819	2973	710	763	324	356	28714	29884	82	94	6545	6908	79413	83004	31057	32435	
41	8.30831e+006	8.31222e+006	25385	26632	12416	13836	12736	13385	3044	3223	775	829	354	385	31598	32889	89	102	7088	7436	86515	90425	33957	35463	
42	8.30023e+006	8.3045e+006	27467	28812	13782	15300	13555	14237	3303	3502	843	903	389	424	34694	36121	102	117	7705	8092	94232	98505	37399	39068	
43	8.29146e+006	8.29613e+006	29734	31182	15227	16865	14443	15161	3601	3811	917	982	421	460	38062	39647	116	131	8362	8781	102606	107274	41120	42973	
44	8.282e+006	8.2871e+006	32209	33745	16780	18574	15370	16145	3883	4106	996	1064	463	502	41730	43491	131	147	9021	9469	111639	116732	45112	47176	
45	8.27181e+006	8.27737e+006	34831	36518	18483	20384	16386	17202	4224	4450	1071	1148	503	547	45659	47625	146	164	9706	10212	121363	126926	49470	51726	
46	8.26064e+006	8.26673e+006	37754	39610	20315	22356	17485	18340	4570	4814	1159	1244	545	593	49966	52136	167	186	10628	11186	132003	138099	54203	56690	
47	8.24863e+006	8.25527e+006	40848	42852	22291	24493	18640	19533	4981	5235	1277	1365	599	648	54640	57035	185	205	11457	12021	143470	150109	59324	62065	
48	8.23564e+006	8.24288e+006	44201	46376	24101	26479	20184	21148	5392	5661	1377	1476	647	703	59743	62375	206	228	12373	12995	155856	163092	64775	67763	
49	8.22159e+006	8.22948e+006	47881	50239	26039	28612	21812	22862	5852	6141	1501	1602	704	762	65244	68147	226	251	13387	14074	169261	177147	70659	73921	
50	8.20645e+006	8.21504e+006	51677	54204	28206	31002	23667	24811	6359	6676	1613	1718	759	820	71160	74366	249	276	14426	15149	183698	192286	77068	80656	
51	8.19017e+006	8.19947e+006	55771	58478	30533	33565	25653	26889	6896	7238	1746	1858	815	877	77567	81056	277	303	15546	16299	199263	208566	83984	87903	
52	8.17255e+006	8.18269e+006	60164	63120	33037	36320	27758	29095	7471	7834	1885	2003	877	939	84537	88364	309	335	16765	17638	216043	226188	91464	95753	
53	8.15351e+006	8.16453e+006	64929	68100	35722	39298	30023	31485	8076	8486	2060	2184	962	1029	92099	96269	339	367	18154	19051	234209	245228	99555	104242	
